AA-1221-MCO-ORD	12/01/2011 08:00 PM	12/01/2011 08:23 PM	17	12/01/2011 09:45 PM	12/01/2011 09:53 PM	K7
AA-446-DFW-PHL	12/01/2011 11:50 AM	12/01/2011 12:12 PM	D16	12/01/2011 03:50 PM	12/01/2011 04:09 PM	A9
AA-2268-PHX-ORD	12/01/2011 07:15 AM	12/01/2011 07:22 AM	6	12/01/2011 11:35 AM	12/01/2011 11:06 AM	H15
AA-4344-ORD-DTW	12/01/2011 11:45 AM	12/01/2011 12:13 PM	G5	12/01/2011 02:00 PM	12/01/2011 02:10 PM	D28
AA-484-DFW-MIA	12/01/2011 04:15 PM	12/01/2011 04:29 PM	D18	12/01/2011 07:55 PM	12/01/2011 07:39 PM	D43
AA-3979-CVG-ORD	12/01/2011 07:30 AM	12/01/2011 08:04 AM	1	12/01/2011 08:00 AM	12/01/2011 08:06 AM	G10
AA-3063-SLC-LAX	12/01/2011 08:20 PM	12/01/2011 08:39 PM	A3	12/01/2011 09:20 PM		44I
AA-3859-IAH-ORD	12/01/2011 07:10 AM	12/01/2011 07:16 AM	A29	12/01/2011 09:40 AM	12/01/2011 09:32 AM	H5
AA-3842-MSP-ORD	12/01/2011 06:00 AM	12/01/2011 06:56 AM	E14	12/01/2011 07:30 AM	12/01/2011 07:51 AM	G8
AA-1544-SAN-ORD	12/01/2011 11:25 AM	12/01/2011 11:40 AM	27	12/01/2011 05:25 PM	12/01/2011 04:56 PM	H17
AA-649-ORD-SNA	12/01/2011 01:30 PM		H10	12/01/2011 03:50 PM		7
AA-1640-MIA-MCO	12/01/2011 06:30 PM		E5	12/01/2011 07:25 PM		14
AA-518-MIA-JFK	12/01/2011 06:40 AM	12/01/2011 06:54 AM	D22	12/01/2011 09:25 AM	12/01/2011 09:28 AM	6
AA-2525-DFW-MIA	12/01/2011 07:25 AM	12/01/2011 07:39 AM	C4	12/01/2011 11:10 AM	12/01/2011 11:06 AM	D1
AA-1279-DFW-PHX	12/01/2011 01:00 PM	12/01/2011 02:04 PM	C36	12/01/2011 02:35 PM	12/01/2011 03:30 PM	4
AA-1522-SFO-ORD	12/01/2011 11:55 PM		57	12/02/2011 05:50 AM		H9
AA-1434-DFW-MCO	12/01/2011 07:15 AM	12/01/2011 07:21 AM	D34	12/01/2011 10:35 AM	12/01/2011 10:36 AM	14
AA-59-JFK-SFO	12/01/2011 07:10 AM	12/01/2011 07:39 AM	36	12/01/2011 10:45 AM	12/01/2011 11:12 AM	58B
AA-415-BOS-ORD	12/01/2011 08:35 AM	12/01/2011 08:56 AM	B29	12/01/2011 10:40 AM	12/01/2011 10:16 AM	H12
AA-222-LAX-BOS	12/01/2011 07:10 AM	12/01/2011 07:31 AM	47A	12/01/2011 03:30 PM	12/01/2011 03:14 PM	B36
AA-3823-LAX-DEN	12/01/2011 09:00 PM		44F	12/02/2011 12:15 AM		A49
AA-1165-JFK-MIA	12/01/2011 06:59 AM	12/01/2011 07:22 AM	8	12/01/2011 10:34 AM	12/01/2011 10:04 AM	D21
AA-3786-IAH-ORD	12/01/2011 04:00 PM	12/01/2011 04:12 PM	A29	12/01/2011 06:40 PM	12/01/2011 06:15 PM	G13
AA-4330-CVG-ORD	12/01/2011 03:35 PM	12/01/2011 03:36 PM	5	12/01/2011 04:00 PM	12/01/2011 03:33 PM	G1B
AA-3468-CVG-MIA	12/01/2011 07:00 AM	12/01/2011 07:25 AM	5	12/01/2011 09:55 AM	12/01/2011 09:45 AM	D60
AA-204-LAX-MCO	12/01/2011 11:25 PM		45	12/02/2011 06:55 AM		TBA
AA-466-IAH-MIA	12/01/2011 06:00 AM	12/01/2011 06:08 AM	A27	12/01/2011 09:20 AM	12/01/2011 09:05 AM	D1
AA-3-JFK-LAX	12/01/2011 12:00 PM	12/01/2011 12:11 PM	44	12/01/2011 03:15 PM	12/01/2011 03:16 PM	48B
AA-1007-MIA-PHX	12/01/2011 04:55 PM	12/01/2011 05:08 PM	D5	12/01/2011 08:05 PM	12/01/2011 07:55 PM	4
AA-271-MIA-LAX	12/01/2011 11:35 AM	12/01/2011 11:52 AM	D51	12/01/2011 02:25 PM	12/01/2011 02:27 PM	46A
AA-643-MIA-ORD	12/01/2011 07:10 AM	12/01/2011 07:30 AM	D3	12/01/2011 09:35 AM	12/01/2011 09:31 AM	K9
AA-4198-ORD-CLE	12/01/2011 10:40 AM	12/01/2011 10:54 AM	H2	12/01/2011 12:55 PM	12/01/2011 12:50 PM	A1
AA-400-DFW-JFK	12/01/2011 10:40 AM	12/01/2011 11:01 AM	D18	12/01/2011 02:59 PM	12/01/2011 03:04 PM	33
AA-1886-BOS-MIA	12/01/2011 10:45 AM	12/01/2011 10:55 AM	B34	12/01/2011 02:20 PM	12/01/2011 01:40 PM	D45
AA-1917-JFK-MCO	12/01/2011 02:55 PM	12/01/2011 03:27 PM	40	12/01/2011 05:55 PM	12/01/2011 05:43 PM	12
AA-3809-PHX-LAX	12/01/2011 06:00 AM	12/01/2011 06:10 AM	2	12/01/2011 06:40 AM	12/01/2011 06:19 AM	44F
AA-2957-DFW-CVG	12/01/2011 07:55 AM	12/01/2011 08:04 AM	B25	12/01/2011 11:05 AM	12/01/2011 11:01 AM	5
UA-1500-IAH-GUA	Thu, Dec 1 8:55 AM	Thu, Dec 1 9:16 AM            Delayed	E16	Thu, Dec 1 11:45 AM	Thu, Dec 1 11:56 AM	--
UA-3515-IAD-MSP	Thu, Dec 1 8:15 AM	Thu, Dec 1 8:12 AM	D20	Thu, Dec 1 10:06 AM	Thu, Dec 1 9:56 AM	E10
UA-664-ORD-PHL	Thu, Dec 1 1:33 PM	Thu, Dec 1 1:31 PM	C30	Thu, Dec 1 4:31 PM	Thu, Dec 1 4:23 PM	D9
UA-414-LAX-SFO	Thu, Dec 1 6:00 AM	Thu, Dec 1 5:56 AM	73	Thu, Dec 1 7:23 AM	Thu, Dec 1 7:17 AM	85
UA-257-JFK-SFO	Thu, Dec 1 2:30 PM	Thu, Dec 1 2:26 PM	9	Thu, Dec 1 6:15 PM	Thu, Dec 1 5:42 PM	80
UA-62-IAH-EWR	Thu, Dec 1 2:30 PM	Thu, Dec 1 2:48 PM	C-44	Thu, Dec 1 7:03 PM	Thu, Dec 1 7:10 PM	C94
UA-843-LAX-ORD	Thu, Dec 1 1:55 PM	Thu, Dec 1 2:10 PM	73	Thu, Dec 1 7:53 PM	Thu, Dec 1 7:58 PM	C18
UA-248-PHX-ORD	Thu, Dec 1 12:57 PM	Thu, Dec 1 12:57 PM            On Time	3	Thu, Dec 1 5:15 PM	Thu, Dec 1 4:59 PM	B14
UA-248-PHX-ORD	Thu, Dec 1 12:57 PM	Thu, Dec 1 1:32 PM            Delayed	3	Thu, Dec 1 5:15 PM	Thu, Dec 1 5:34 PM	B14
UA-397-JFK-SFO	Thu, Dec 1 8:00 AM	Thu, Dec 1 8:29 AM	12	Thu, Dec 1 11:55 AM	Thu, Dec 1 11:58 AM	83
UA-2704-DTW-PHX	Thu, Dec 1 11:15 AM	Thu, Dec 1 11:15 AM	D14	Thu, Dec 1 1:40 PM	Thu, Dec 1 2:00 PM	A6
UA-2515-DFW-CLT	Thu, Dec 1 7:05 AM	Thu, Dec 1 7:05 AM	E36	Thu, Dec 1 10:31 AM	Thu, Dec 1 10:47 AM	B10
UA-3373-IAD-PHL	Thu, Dec 1 8:29 AM	Thu, Dec 1 8:26 AM	A5D	Thu, Dec 1 9:24 AM	Thu, Dec 1 9:13 AM	D7
UA-2906-PHL-MCO	Thu, Dec 1 3:50 PM	Thu, Dec 1 4:28 PM            Delayed	B13	Thu, Dec 1 6:23 PM	Thu, Dec 1 6:38 PM	58
UA-938-DEN-ORD	Thu, Dec 1 4:16 PM	Thu, Dec 1 4:15 PM	B36	Thu, Dec 1 7:35 PM	Thu, Dec 1 7:36 PM	C19
UA-3099-PHX-PHL	Thu, Dec 1 11:55 AM	Thu, Dec 1 11:55 AM	B14	Thu, Dec 1 6:17 PM	Thu, Dec 1 5:38 PM	A12
UA-3925-IAD-ORF	Thu, Dec 1 8:41 AM	Thu, Dec 1 8:42 AM	A2G	Thu, Dec 1 9:54 AM	Thu, Dec 1 9:43 AM	--
UA-5487-SFO-MRY	Thu, Dec 1 10:39 AM	Thu, Dec 1 10:33 AM	87A	Thu, Dec 1 11:19 AM	Thu, Dec 1 11:21 AM	--
UA-3050-PHX-CLT	Thu, Dec 1 11:05 AM	Thu, Dec 1 11:30 AM	A30	Thu, Dec 1 4:57 PM	Thu, Dec 1 5:05 PM	B5
UA-828-SFO-ORD	Thu, Dec 1 11:08 PM	Thu, Dec 1 11:08 PM            On Time	75	Fri, Dec 2 5:11 AM	Fri, Dec 2 5:11 AM	C9
UA-2830-MCO-CLT	Thu, Dec 1 3:27 PM	Thu, Dec 1 3:27 PM	58	Thu, Dec 1 5:05 PM	Thu, Dec 1 5:17 PM	C18
UA-37-EWR-MCO	Thu, Dec 1 1:29 PM	Thu, Dec 1 1:48 PM            Delayed	C126	Thu, Dec 1 4:17 PM	Thu, Dec 1 4:17 PM	39
UA-37-EDI-EWR	Thu, Dec 1 9:05 AM	Thu, Dec 1 8:52 AM	--	Thu, Dec 1 11:53 AM	Thu, Dec 1 12:09 PM	B65
UA-2708-EWR-CLT	Thu, Dec 1 2:55 PM	Thu, Dec 1 2:55 PM	A37	Thu, Dec 1 4:53 PM	Thu, Dec 1 4:44 PM	C5
UA-233-LAX-JFK	Thu, Dec 1 4:25 PM	Thu, Dec 1 4:25 PM	76	Fri, Dec 2 12:29 AM	Fri, Dec 2 12:29 AM	9
UA-2726-FLL-PHL	Thu, Dec 1 4:00 PM	Thu, Dec 1 4:00 PM	E3	Thu, Dec 1 6:46 PM	Thu, Dec 1 6:28 PM	B5
UA-2945-PHL-CLT	Thu, Dec 1 12:00 AM	Thu, Dec 1 3:11 AM	B9	Thu, Dec 1 1:45 PM	Thu, Dec 1 1:15 PM	B9
UA-6273-YYC-SFO	Thu, Dec 1 7:35 AM	Thu, Dec 1 7:27 AM	--	Thu, Dec 1 9:43 AM	Thu, Dec 1 8:45 AM	78A
UA-2314-ATL-PHL	Thu, Dec 1 2:55 PM	Thu, Dec 1 2:55 PM	D23	Thu, Dec 1 5:00 PM	Thu, Dec 1 4:47 PM	C27
UA-382-IAD-LAX	Thu, Dec 1 12:30 PM	Thu, Dec 1 12:35 PM            Delayed	D1	Thu, Dec 1 3:19 PM	Thu, Dec 1 3:11 PM	75B
UA-382-IAD-LAX	Thu, Dec 1 12:30 PM	Thu, Dec 1 12:35 PM            Delayed	D1	Thu, Dec 1 3:19 PM	Thu, Dec 1 3:21 PM	75B
UA-858-PVG-SFO	Thu, Dec 1 1:45 PM	Thu, Dec 1 1:32 PM	75	Thu, Dec 1 8:27 AM	Thu, Dec 1 8:02 AM	100
UA-854-SFO-IAH	Thu, Dec 1 7:53 AM	Thu, Dec 1 7:49 AM	81	Thu, Dec 1 1:39 PM	Thu, Dec 1 1:30 PM	C16
CO-16-LAX-EWR	Thu., Dec.01, 2011 10:25 a.m.	Thu., Dec.01, 2011 10:20 a.m.		Thu., Dec.01, 2011 6:44 p.m.	Thu., Dec.01, 2011 6:34 p.m.	
CO-1193-EWR-MCO	Thu., Dec.01, 2011 9:15 a.m.	Thu., Dec.01, 2011 9:14 a.m.		Thu., Dec.01, 2011 12:18 p.m.	Thu., Dec.01, 2011 12:09 p.m.	
CO-1614-LAX-IAH	Thu., Dec.01, 2011 12:30 a.m.	Thu., Dec.01, 2011 12:41 a.m.		Thu., Dec.01, 2011 5:35 a.m.	Thu., Dec.01, 2011 5:26 a.m.	
CO-45-EWR-MIA	Thu., Dec.01, 2011 4:00 p.m.	Thu., Dec.01, 2011 3:58 p.m.		Thu., Dec.01, 2011 7:05 p.m.	Thu., Dec.01, 2011 6:36 p.m.	
CO-63-EWR-IAH	Thu., Dec.01, 2011 5:25 p.m.	Thu., Dec.01, 2011 5:22 p.m.		Thu., Dec.01, 2011 8:22 p.m.	Thu., Dec.01, 2011 8:03 p.m.	
CO-50-CLE-EWR	Thu., Dec.01, 2011 2:55 p.m.	Thu., Dec.01, 2011 3:31 p.m.		Thu., Dec.01, 2011 4:49 p.m.	Thu., Dec.01, 2011 5:26 p.m.	
CO-1561-PHX-IAH	Thu., Dec.01, 2011 8:05 a.m.	Thu., Dec.01, 2011 8:00 a.m.		Thu., Dec.01, 2011 11:35 a.m.	Thu., Dec.01, 2011 11:32 a.m.	
CO-47-IAH-LAX	Thu., Dec.01, 2011 7:10 p.m.	Thu., Dec.01, 2011 8:25 p.m.		Thu., Dec.01, 2011 8:56 p.m.	Thu., Dec.01, 2011 9:52 p.m.	
CO-1586-IAH-MCO	Thu., Dec.01, 2011 7:00 p.m.	Thu., Dec.01, 2011 7:14 p.m.		Thu., Dec.01, 2011 10:15 p.m.	Thu., Dec.01, 2011 10:29 p.m.	
CO-1694-LAX-IAH	Thu., Dec.01, 2011 7:15 p.m.	Thu., Dec.01, 2011 7:15 p.m.		Thu., Dec.01, 2011 12:21 a.m.	Thu., Dec.01, 2011 12:21 a.m.	
CO-4888-IAH-DAL	Thu., Dec.01, 2011 5:30 p.m.	Thu., Dec.01, 2011 5:30 p.m.		Thu., Dec.01, 2011 6:40 p.m.	Thu., Dec.01, 2011 6:40 p.m.	
CO-1088-CLE-IAH	Thu., Dec.01, 2011 8:40 a.m.	Thu., Dec.01, 2011 8:40 a.m.		Thu., Dec.01, 2011 10:54 a.m.	Thu., Dec.01, 2011 10:56 a.m.	
CO-58-DEN-IAH	Thu., Dec.01, 2011 11:25 a.m.	Thu., Dec.01, 2011 11:32 a.m.		Thu., Dec.01, 2011 2:50 p.m.	Thu., Dec.01, 2011 3:31 p.m.	
CO-1023-IAH-DEN	Thu., Dec.01, 2011 11:40 a.m.	Thu., Dec.01, 2011 11:56 a.m.		Thu., Dec.01, 2011 1:17 p.m.	Thu., Dec.01, 2011 1:14 p.m.	
CO-1250-MIA-IAH	Thu., Dec.01, 2011 2:53 p.m.	Thu., Dec.01, 2011 3:01 p.m.		Thu., Dec.01, 2011 4:48 p.m.	Thu., Dec.01, 2011 4:59 p.m.	
CO-62-IAH-EWR	Thu., Dec.01, 2011 2:30 p.m.	Thu., Dec.01, 2011 2:48 p.m.		Thu., Dec.01, 2011 7:03 p.m.	Thu., Dec.01, 2011 7:10 p.m.	
CO-52-IAH-LAX	Thu., Dec.01, 2011 7:35 a.m.	Thu., Dec.01, 2011 7:29 a.m.		Thu., Dec.01, 2011 9:21 a.m.	Thu., Dec.01, 2011 9:14 a.m.	
CO-89-IAH-EWR	Thu., Dec.01, 2011 6:00 a.m.	Thu., Dec.01, 2011 6:02 a.m.		Thu., Dec.01, 2011 10:20 a.m.	Thu., Dec.01, 2011 10:27 a.m.	
CO-1090-BOS-IAH	Thu., Dec.01, 2011 9:45 a.m.	Thu., Dec.01, 2011 10:19 a.m.		Thu., Dec.01, 2011 1:16 p.m.	Thu., Dec.01, 2011 1:19 p.m.	
