AA-1221-MCO-ORD	12/07/2011 08:00 PM	12/07/2011 08:08 PM	15	12/07/2011 09:50 PM	12/07/2011 09:32 PM	K8
AA-3859-IAH-ORD	12/07/2011 07:10 AM	12/07/2011 07:22 AM	A29	12/07/2011 09:40 AM	12/07/2011 09:29 AM	G11
AA-3842-MSP-ORD	12/07/2011 06:00 AM	12/07/2011 06:24 AM	E14	12/07/2011 07:30 AM	12/07/2011 07:24 AM	H5
AA-1544-SAN-ORD	12/07/2011 11:25 AM	12/07/2011 11:31 AM	27	12/07/2011 05:25 PM	12/07/2011 05:20 PM	H6
AA-649-ORD-SNA	12/07/2011 01:30 PM		K8	12/07/2011 03:50 PM		7
AA-1640-MIA-MCO	12/07/2011 06:30 PM		D43	12/07/2011 07:25 PM		14
AA-518-MIA-JFK	12/07/2011 06:30 AM	12/07/2011 06:35 AM	D1	12/07/2011 09:15 AM	12/07/2011 09:01 AM	33
AA-1279-DFW-PHX	12/07/2011 01:00 PM	12/07/2011 01:16 PM	C16	12/07/2011 02:35 PM	12/07/2011 02:29 PM	4
AA-1522-SFO-ORD	12/07/2011 11:55 PM		57	12/08/2011 05:50 AM		H9
AA-59-JFK-SFO	12/07/2011 07:10 AM	12/07/2011 07:40 AM	33	12/07/2011 10:45 AM	12/07/2011 10:45 AM	58B
AA-415-BOS-ORD	12/07/2011 08:35 AM	12/07/2011 08:50 AM	B35	12/07/2011 10:40 AM	12/07/2011 10:33 AM	H10
AA-222-LAX-BOS	12/07/2011 07:10 AM	12/07/2011 07:22 AM	48B	12/07/2011 03:30 PM	12/07/2011 03:29 PM	B28
AA-3823-LAX-DEN	12/07/2011 09:00 PM		44F	12/08/2011 12:15 AM		A49
AA-1165-JFK-MIA	12/07/2011 06:59 AM	12/07/2011 07:11 AM	40	12/07/2011 10:34 AM	12/07/2011 09:59 AM	D2
AA-3786-IAH-ORD	12/07/2011 04:00 PM	12/07/2011 04:15 PM	A29	12/07/2011 06:40 PM	12/07/2011 06:44 PM	G3
AA-4330-CVG-ORD	12/07/2011 03:35 PM	12/07/2011 03:47 PM	5	12/07/2011 04:00 PM	12/07/2011 03:41 PM	G20
AA-3468-CVG-MIA	12/07/2011 07:00 AM	12/07/2011 07:25 AM	3	12/07/2011 09:55 AM	12/07/2011 09:47 AM	D60
AA-204-LAX-MCO	12/07/2011 11:25 PM		45	12/08/2011 06:55 AM		TBA
AA-466-IAH-MIA	12/07/2011 06:00 AM	12/07/2011 06:10 AM	A27	12/07/2011 09:20 AM	12/07/2011 09:11 AM	D36
AA-3-JFK-LAX	12/07/2011 12:00 PM	12/07/2011 12:04 PM	8	12/07/2011 03:15 PM	12/07/2011 02:35 PM	48B
AA-1007-MIA-PHX	12/07/2011 04:55 PM	12/07/2011 05:12 PM	D32	12/07/2011 08:05 PM	12/07/2011 07:54 PM	6
AA-271-MIA-LAX	12/07/2011 11:35 AM	12/07/2011 11:57 AM	D30	12/07/2011 02:25 PM	12/07/2011 02:14 PM	46B
AA-643-MIA-ORD	12/07/2011 07:10 AM	12/07/2011 07:23 AM	D40	12/07/2011 09:35 AM	12/07/2011 09:03 AM	K13
AA-4198-ORD-CLE	12/07/2011 10:40 AM	12/07/2011 10:44 AM	G3	12/07/2011 12:55 PM	12/07/2011 12:43 PM	A1
AA-400-DFW-JFK	12/07/2011 10:40 AM	12/07/2011 10:52 AM	C8	12/07/2011 02:59 PM	12/07/2011 02:50 PM	33
AA-1886-BOS-MIA	12/07/2011 10:45 AM	12/07/2011 11:01 AM	B34	12/07/2011 02:20 PM	12/07/2011 02:22 PM	D8
AA-1917-JFK-MCO	12/07/2011 02:55 PM	12/07/2011 03:45 PM	3	12/07/2011 05:55 PM	12/07/2011 06:37 PM	16
AA-3809-PHX-LAX	12/07/2011 06:00 AM	12/07/2011 06:16 AM	2	12/07/2011 06:40 AM	12/07/2011 06:25 AM	44J
AA-2957-DFW-CVG	12/07/2011 07:55 AM	12/07/2011 08:25 AM	B8	12/07/2011 11:05 AM	12/07/2011 11:17 AM	3
UA-1500-IAH-GUA	Wed, Dec 7 8:55 AM	Wed, Dec 7 10:59 AM            Delayed	E2	Wed, Dec 7 11:45 AM	Wed, Dec 7 1:35 PM	15
UA-3515-IAD-MSP	Wed, Dec 7 8:22 AM	Wed, Dec 7 8:16 AM	D4	Wed, Dec 7 10:13 AM	Wed, Dec 7 10:06 AM	E10
UA-664-ORD-PHL	Wed, Dec 7 1:33 PM	Wed, Dec 7 2:35 PM	C25	Wed, Dec 7 4:31 PM	Wed, Dec 7 5:57 PM	D9
UA-414-LAX-SFO	Wed, Dec 7 6:00 AM	Wed, Dec 7 5:55 AM	70A	Wed, Dec 7 7:23 AM	Wed, Dec 7 7:12 AM	87
UA-257-JFK-SFO	Wed, Dec 7 2:30 PM	Wed, Dec 7 2:29 PM	9	Wed, Dec 7 6:15 PM	Wed, Dec 7 5:47 PM	80
UA-62-IAH-EWR	Wed, Dec 7 2:30 PM	Wed, Dec 7 3:01 PM	E8	Wed, Dec 7 7:03 PM	Wed, Dec 7 7:08 PM	C133
UA-843-LAX-ORD	Wed, Dec 7 1:55 PM	Wed, Dec 7 1:57 PM	75B	Wed, Dec 7 7:53 PM	Wed, Dec 7 7:40 PM	C19
UA-248-PHX-ORD	Wed, Dec 7 12:57 PM	Wed, Dec 7 12:57 PM            On Time	3	Wed, Dec 7 5:15 PM	Wed, Dec 7 5:10 PM	B9
UA-248-PHX-ORD	Wed, Dec 7 12:57 PM	Wed, Dec 7 1:02 PM            Delayed	3	Wed, Dec 7 5:15 PM	Wed, Dec 7 5:09 PM	C23
UA-397-JFK-SFO	Wed, Dec 7 8:00 AM	Wed, Dec 7 8:00 AM	9	Wed, Dec 7 11:55 AM	Wed, Dec 7 11:22 AM	87
UA-2704-DTW-PHX	Wed, Dec 7 11:15 AM	Wed, Dec 7 11:15 AM	D14	Wed, Dec 7 1:40 PM	Wed, Dec 7 1:17 PM	A6
UA-2515-DFW-CLT	Wed, Dec 7 7:05 AM	Wed, Dec 7 7:11 AM	E36	Wed, Dec 7 10:31 AM	Wed, Dec 7 10:53 AM	D13
UA-3373-IAD-PHL	Wed, Dec 7 8:29 AM	Wed, Dec 7 9:06 AM	C26	Wed, Dec 7 9:24 AM	Wed, Dec 7 10:01 AM	D7
UA-2906-PHL-MCO	Wed, Dec 7 3:50 PM	Wed, Dec 7 3:59 PM            Delayed	B11	Wed, Dec 7 6:23 PM	Wed, Dec 7 7:05 PM	58
UA-938-DEN-ORD	Wed, Dec 7 4:16 PM	Wed, Dec 7 4:16 PM	B36	Wed, Dec 7 7:35 PM	Wed, Dec 7 7:24 PM	C25
UA-3099-PHX-PHL	Wed, Dec 7 11:55 AM	Wed, Dec 7 12:41 PM	B13	Wed, Dec 7 6:17 PM	Wed, Dec 7 7:16 PM	A25
UA-3925-IAD-ORF	Wed, Dec 7 8:42 AM	Wed, Dec 7 8:36 AM	A1G	Wed, Dec 7 9:55 AM	Wed, Dec 7 9:54 AM	--
UA-5487-SFO-MRY	Wed, Dec 7 10:39 AM	Wed, Dec 7 11:29 AM	87A	Wed, Dec 7 11:19 AM	Wed, Dec 7 12:13 PM	--
UA-3050-PHX-CLT	Wed, Dec 7 11:05 AM	Wed, Dec 7 11:10 AM	A14	Wed, Dec 7 4:57 PM	Wed, Dec 7 5:14 PM	B5
UA-828-SFO-ORD	Wed, Dec 7 11:08 PM	Wed, Dec 7 11:08 PM            On Time	75	Thu, Dec 8 5:11 AM	Thu, Dec 8 5:11 AM	C22
UA-2830-MCO-CLT	Wed, Dec 7 3:27 PM	Wed, Dec 7 3:43 PM	58	Wed, Dec 7 5:05 PM	Wed, Dec 7 5:25 PM	C12
UA-37-EDI-EWR	Wed, Dec 7 9:05 AM	Wed, Dec 7 10:53 AM	--	Wed, Dec 7 11:53 AM	Wed, Dec 7 2:04 PM	B61
UA-2708-EWR-CLT	Wed, Dec 7 2:55 PM	Wed, Dec 7 3:01 PM	A37	Wed, Dec 7 4:53 PM	Wed, Dec 7 5:12 PM	C13
UA-233-LAX-JFK	Wed, Dec 7 4:25 PM	Wed, Dec 7 4:25 PM	70B	Thu, Dec 8 12:29 AM	Thu, Dec 8 12:29 AM	9
UA-2726-FLL-PHL	Wed, Dec 7 4:00 PM	Wed, Dec 7 4:00 PM	E3	Wed, Dec 7 6:46 PM	Wed, Dec 7 6:32 PM	B5
UA-2945-PHL-CLT	Wed, Dec 7 12:00 AM	Wed, Dec 7 6:11 AM	B9	Wed, Dec 7 1:45 PM	Wed, Dec 7 1:59 PM	C15
UA-6273-YYC-SFO	Wed, Dec 7 7:35 AM	Wed, Dec 7 7:25 AM	--	Wed, Dec 7 9:43 AM	Wed, Dec 7 9:42 AM	69
UA-2314-ATL-PHL	Wed, Dec 7 2:55 PM	Wed, Dec 7 3:28 PM	D23	Wed, Dec 7 5:00 PM	Wed, Dec 7 5:14 PM	C27
UA-382-IAD-LAX	Wed, Dec 7 12:30 PM	Wed, Dec 7 12:44 PM            Delayed	C11	Wed, Dec 7 3:19 PM	Wed, Dec 7 3:02 PM	73
UA-382-IAD-LAX	Wed, Dec 7 12:30 PM	Wed, Dec 7 12:44 PM            Delayed	C11	Wed, Dec 7 3:19 PM	Wed, Dec 7 3:06 PM	73
UA-858-PVG-SFO	Wed, Dec 7 1:45 PM	Wed, Dec 7 1:38 PM	75	Wed, Dec 7 8:27 AM	Wed, Dec 7 8:18 AM	101
UA-854-SFO-IAH	Wed, Dec 7 7:53 AM	Wed, Dec 7 7:50 AM	83	Wed, Dec 7 1:39 PM	Wed, Dec 7 1:38 PM	C16
CO-1586-IAH-MCO	Wed., Dec.07, 2011 7:00 p.m.	Wed., Dec.07, 2011 7:05 p.m.		Wed., Dec.07, 2011 10:15 p.m.	Wed., Dec.07, 2011 10:14 p.m.	
CO-1694-LAX-IAH	Wed., Dec.07, 2011 7:15 p.m.	Wed., Dec.07, 2011 7:15 p.m.		Wed., Dec.07, 2011 12:21 a.m.	Wed., Dec.07, 2011 12:21 a.m.	
CO-4888-IAH-DAL	Wed., Dec.07, 2011 5:30 p.m.	Wed., Dec.07, 2011 5:30 p.m.		Wed., Dec.07, 2011 6:40 p.m.	Wed., Dec.07, 2011 6:40 p.m.	
CO-1088-CLE-IAH	Wed., Dec.07, 2011 8:40 a.m.	Wed., Dec.07, 2011 8:35 a.m.		Wed., Dec.07, 2011 10:54 a.m.	Wed., Dec.07, 2011 10:38 a.m.	
CO-16-LAX-EWR	Wed., Dec.07, 2011 10:25 a.m.	Wed., Dec.07, 2011 1:27 p.m.		Wed., Dec.07, 2011 6:44 p.m.	Wed., Dec.07, 2011 10:17 p.m.	
CO-58-DEN-IAH	Wed., Dec.07, 2011 11:25 a.m.	Wed., Dec.07, 2011 11:33 a.m.		Wed., Dec.07, 2011 2:50 p.m.	Wed., Dec.07, 2011 2:51 p.m.	
CO-1193-EWR-MCO	Wed., Dec.07, 2011 9:15 a.m.	Wed., Dec.07, 2011 9:14 a.m.		Wed., Dec.07, 2011 12:18 p.m.	Wed., Dec.07, 2011 12:53 p.m.	
CO-1023-IAH-DEN	Wed., Dec.07, 2011 11:40 a.m.	Wed., Dec.07, 2011 11:37 a.m.		Wed., Dec.07, 2011 1:17 p.m.	Wed., Dec.07, 2011 1:12 p.m.	
CO-1250-MIA-IAH	Wed., Dec.07, 2011 2:53 p.m.	Wed., Dec.07, 2011 2:54 p.m.		Wed., Dec.07, 2011 4:45 p.m.	Wed., Dec.07, 2011 4:33 p.m.	
CO-62-IAH-EWR	Wed., Dec.07, 2011 2:30 p.m.	Wed., Dec.07, 2011 3:01 p.m.		Wed., Dec.07, 2011 7:03 p.m.	Wed., Dec.07, 2011 7:08 p.m.	
CO-52-IAH-LAX	Wed., Dec.07, 2011 7:35 a.m.	Wed., Dec.07, 2011 10:51 a.m.		Wed., Dec.07, 2011 9:21 a.m.	Wed., Dec.07, 2011 12:27 p.m.	
CO-1614-LAX-IAH	Wed., Dec.07, 2011 12:30 a.m.	Wed., Dec.07, 2011 12:32 a.m.		Wed., Dec.07, 2011 5:35 a.m.	Wed., Dec.07, 2011 5:38 a.m.	
CO-89-IAH-EWR	Wed., Dec.07, 2011 6:00 a.m.	Wed., Dec.07, 2011 5:59 a.m.		Wed., Dec.07, 2011 10:20 a.m.	Wed., Dec.07, 2011 10:06 a.m.	
CO-1090-BOS-IAH	Wed., Dec.07, 2011 9:45 a.m.	Wed., Dec.07, 2011 12:30 p.m.		Wed., Dec.07, 2011 1:16 p.m.	Wed., Dec.07, 2011 3:57 p.m.	
CO-45-EWR-MIA	Wed., Dec.07, 2011 4:00 p.m.	Wed., Dec.07, 2011 4:09 p.m.		Wed., Dec.07, 2011 7:05 p.m.	Wed., Dec.07, 2011 7:27 p.m.	
CO-63-EWR-IAH	Wed., Dec.07, 2011 5:25 p.m.	Wed., Dec.07, 2011 5:49 p.m.		Wed., Dec.07, 2011 8:22 p.m.	Wed., Dec.07, 2011 8:27 p.m.	
CO-50-CLE-EWR	Wed., Dec.07, 2011 2:55 p.m.	Wed., Dec.07, 2011 4:30 p.m.		Wed., Dec.07, 2011 4:49 p.m.	Wed., Dec.07, 2011 6:24 p.m.	
CO-1561-PHX-IAH	Wed., Dec.07, 2011 8:05 a.m.	Wed., Dec.07, 2011 8:00 a.m.		Wed., Dec.07, 2011 11:35 a.m.	Wed., Dec.07, 2011 11:21 a.m.	
CO-47-IAH-LAX	Wed., Dec.07, 2011 7:10 p.m.	Wed., Dec.07, 2011 7:35 p.m.		Wed., Dec.07, 2011 8:56 p.m.	Wed., Dec.07, 2011 9:02 p.m.	
