Row(rv_index=u'2011-12-01-AA-1007-TPA-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'2:57')
Row(rv_index=u'2011-12-01-AA-1372-LAX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:30')
Row(rv_index=u'2011-12-01-AA-1372-LAX-ORD', rv_attr=u'Scheduled_Dept', assigned_val=u'10:20')
Row(rv_index=u'2011-12-01-AA-1381-DFW-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'4:18')
Row(rv_index=u'2011-12-01-AA-1381-DFW-SFO', rv_attr=u'Actual_Dept', assigned_val=u'3:06')
Row(rv_index=u'2011-12-01-AA-1381-DFW-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:30')
Row(rv_index=u'2011-12-01-AA-1381-DFW-SFO', rv_attr=u'Scheduled_Dept', assigned_val=u'2:50')
Row(rv_index=u'2011-12-01-AA-1394-DFW-FLL', rv_attr=u'Actual_Arrival', assigned_val=u'12:53')
Row(rv_index=u'2011-12-01-AA-1394-DFW-FLL', rv_attr=u'Actual_Dept', assigned_val=u'9:29')
Row(rv_index=u'2011-12-01-AA-1394-DFW-FLL', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:45')
Row(rv_index=u'2011-12-01-AA-1394-DFW-FLL', rv_attr=u'Scheduled_Dept', assigned_val=u'9:10')
Row(rv_index=u'2011-12-01-AA-1397-DCA-DFW', rv_attr=u'Actual_Arrival', assigned_val=u'1:40')
Row(rv_index=u'2011-12-01-AA-1397-DCA-DFW', rv_attr=u'Actual_Dept', assigned_val=u'11:30')
Row(rv_index=u'2011-12-01-AA-1397-DCA-DFW', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:05')
Row(rv_index=u'2011-12-01-AA-1397-DCA-DFW', rv_attr=u'Scheduled_Dept', assigned_val=u'11:30')
Row(rv_index=u'2011-12-01-AA-1412-MIA-JFK', rv_attr=u'Actual_Arrival', assigned_val=u'11:31')
Row(rv_index=u'2011-12-01-AA-1412-MIA-JFK', rv_attr=u'Actual_Dept', assigned_val=u'8:40')
Row(rv_index=u'2011-12-01-AA-1412-MIA-JFK', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:25')
Row(rv_index=u'2011-12-01-AA-1412-MIA-JFK', rv_attr=u'Scheduled_Dept', assigned_val=u'8:40')
Row(rv_index=u'2011-12-01-AA-1434-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'10:36')
Row(rv_index=u'2011-12-01-AA-1434-DFW-MCO', rv_attr=u'Actual_Dept', assigned_val=u'7:21')
Row(rv_index=u'2011-12-01-AA-1434-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:35')
Row(rv_index=u'2011-12-01-AA-1434-DFW-MCO', rv_attr=u'Scheduled_Dept', assigned_val=u'7:15')
Row(rv_index=u'2011-12-01-AA-1445-ATL-DFW', rv_attr=u'Actual_Arrival', assigned_val=u'12:14')
Row(rv_index=u'2011-12-01-AA-1445-ATL-DFW', rv_attr=u'Actual_Dept', assigned_val=u'11:08')
Row(rv_index=u'2011-12-01-AA-1445-ATL-DFW', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:30')
Row(rv_index=u'2011-12-01-AA-1445-ATL-DFW', rv_attr=u'Scheduled_Dept', assigned_val=u'10:55')
Row(rv_index=u'2011-12-01-AA-1455-ORD-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'5:33')
Row(rv_index=u'2011-12-01-AA-1455-ORD-LAX', rv_attr=u'Actual_Dept', assigned_val=u'3:13')
Row(rv_index=u'2011-12-01-AA-1455-ORD-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:30')
Row(rv_index=u'2011-12-01-AA-1455-ORD-LAX', rv_attr=u'Scheduled_Dept', assigned_val=u'3:00')
Row(rv_index=u'2011-12-01-AA-1466-DFW-BOS', rv_attr=u'Actual_Arrival', assigned_val=u'10:36')
Row(rv_index=u'2011-12-01-AA-1466-DFW-BOS', rv_attr=u'Actual_Dept', assigned_val=u'6:11')
Row(rv_index=u'2011-12-01-AA-1466-DFW-BOS', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:35')
Row(rv_index=u'2011-12-01-AA-1466-DFW-BOS', rv_attr=u'Scheduled_Dept', assigned_val=u'6:15')
Row(rv_index=u'2011-12-01-AA-1472-SAT-DFW', rv_attr=u'Actual_Arrival', assigned_val=u'10:34')
Row(rv_index=u'2011-12-01-AA-1472-SAT-DFW', rv_attr=u'Actual_Dept', assigned_val=u'9:40')
Row(rv_index=u'2011-12-01-AA-1472-SAT-DFW', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:45')
Row(rv_index=u'2011-12-01-AA-1472-SAT-DFW', rv_attr=u'Scheduled_Dept', assigned_val=u'9:35')
Row(rv_index=u'2011-12-01-AA-149-IAD-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'10:41')
Row(rv_index=u'2011-12-01-AA-149-IAD-LAX', rv_attr=u'Actual_Dept', assigned_val=u'8:20')
Row(rv_index=u'2011-12-01-AA-149-IAD-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:10')
Row(rv_index=u'2011-12-01-AA-149-IAD-LAX', rv_attr=u'Scheduled_Dept', assigned_val=u'8:15')
Row(rv_index=u'2011-12-01-AA-1510-MIA-JFK', rv_attr=u'Actual_Arrival', assigned_val=u'2:18')
Row(rv_index=u'2011-12-01-AA-1510-MIA-JFK', rv_attr=u'Actual_Dept', assigned_val=u'11:32')
Row(rv_index=u'2011-12-01-AA-1510-MIA-JFK', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:30')
Row(rv_index=u'2011-12-01-AA-1510-MIA-JFK', rv_attr=u'Scheduled_Dept', assigned_val=u'11:35')
Row(rv_index=u'2011-12-01-AA-1538-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'5:00')
Row(rv_index=u'2011-12-01-AA-1538-DFW-MCO', rv_attr=u'Actual_Dept', assigned_val=u'6:00')
Row(rv_index=u'2011-12-01-AA-1538-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:55')
Row(rv_index=u'2011-12-01-AA-1538-DFW-MCO', rv_attr=u'Scheduled_Dept', assigned_val=u'8:40')
Row(rv_index=u'2011-12-01-AA-1593-MCO-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'12:58')
Row(rv_index=u'2011-12-01-AA-1593-MCO-MIA', rv_attr=u'Actual_Dept', assigned_val=u'12:00')
Row(rv_index=u'2011-12-01-AA-1593-MCO-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'1:05')
Row(rv_index=u'2011-12-01-AA-1593-MCO-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'12:05')
Row(rv_index=u'2011-12-01-AA-1607-DFW-PHX', rv_attr=u'Actual_Arrival', assigned_val=u'4:50')
Row(rv_index=u'2011-12-01-AA-1607-DFW-PHX', rv_attr=u'Actual_Dept', assigned_val=u'3:33')
Row(rv_index=u'2011-12-01-AA-1607-DFW-PHX', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:50')
Row(rv_index=u'2011-12-01-AA-1607-DFW-PHX', rv_attr=u'Scheduled_Dept', assigned_val=u'3:20')
Row(rv_index=u'2011-12-01-AA-1607-OKC-DFW', rv_attr=u'Actual_Arrival', assigned_val=u'2:20')
Row(rv_index=u'2011-12-01-AA-1607-OKC-DFW', rv_attr=u'Actual_Dept', assigned_val=u'1:32')
Row(rv_index=u'2011-12-01-AA-1624-LAX-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'6:00')
Row(rv_index=u'2011-12-01-AA-1624-LAX-ORD', rv_attr=u'Actual_Dept', assigned_val=u'8:00')
Row(rv_index=u'2011-12-01-AA-1624-LAX-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:40')
Row(rv_index=u'2011-12-01-AA-1624-LAX-ORD', rv_attr=u'Scheduled_Dept', assigned_val=u'2:40')
Row(rv_index=u'2011-12-01-AA-1667-DFW-SAT', rv_attr=u'Actual_Arrival', assigned_val=u'6:00')
Row(rv_index=u'2011-12-01-AA-1667-DFW-SAT', rv_attr=u'Actual_Dept', assigned_val=u'6:00')
Row(rv_index=u'2011-12-01-AA-1667-DFW-SAT', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:45')
Row(rv_index=u'2011-12-01-AA-1667-DFW-SAT', rv_attr=u'Scheduled_Dept', assigned_val=u'7:40')
Row(rv_index=u'2011-12-01-AA-1682-ORD-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:05')
Row(rv_index=u'2011-12-01-AA-1682-ORD-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'2:00')
Row(rv_index=u'2011-12-01-AA-1734-DFW-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'11:53')
Row(rv_index=u'2011-12-01-AA-1734-DFW-MCO', rv_attr=u'Actual_Dept', assigned_val=u'8:41')
Row(rv_index=u'2011-12-01-AA-1734-DFW-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:50')
Row(rv_index=u'2011-12-01-AA-1734-DFW-MCO', rv_attr=u'Scheduled_Dept', assigned_val=u'8:30')
Row(rv_index=u'2011-12-01-AA-1798-LAX-SFO', rv_attr=u'Actual_Arrival', assigned_val=u'8:27')
Row(rv_index=u'2011-12-01-AA-1798-LAX-SFO', rv_attr=u'Actual_Dept', assigned_val=u'7:22')
Row(rv_index=u'2011-12-01-AA-1798-LAX-SFO', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:30')
Row(rv_index=u'2011-12-01-AA-1798-LAX-SFO', rv_attr=u'Scheduled_Dept', assigned_val=u'7:15')
Row(rv_index=u'2011-12-01-AA-1811-MIA-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'12:18')
Row(rv_index=u'2011-12-01-AA-1811-MIA-IAH', rv_attr=u'Actual_Dept', assigned_val=u'11:12')
Row(rv_index=u'2011-12-01-AA-1811-MIA-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:40')
Row(rv_index=u'2011-12-01-AA-1811-MIA-IAH', rv_attr=u'Scheduled_Dept', assigned_val=u'9:50')
Row(rv_index=u'2011-12-01-AA-1838-JFK-BOS', rv_attr=u'Actual_Arrival', assigned_val=u'8:26')
Row(rv_index=u'2011-12-01-AA-1838-JFK-BOS', rv_attr=u'Actual_Dept', assigned_val=u'7:44')
Row(rv_index=u'2011-12-01-AA-1838-JFK-BOS', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:35')
Row(rv_index=u'2011-12-01-AA-1838-JFK-BOS', rv_attr=u'Scheduled_Dept', assigned_val=u'7:20')
Row(rv_index=u'2011-12-01-AA-185-JFK-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'Dec 02 - Not Available')
Row(rv_index=u'2011-12-01-AA-185-JFK-LAX', rv_attr=u'Actual_Dept', assigned_val=u'Dec 01 - Not Available')
Row(rv_index=u'2011-12-01-AA-185-JFK-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:23')
Row(rv_index=u'2011-12-01-AA-185-JFK-LAX', rv_attr=u'Scheduled_Dept', assigned_val=u'9:00')
Row(rv_index=u'2011-12-01-AA-1853-JFK-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'7:47')
Row(rv_index=u'2011-12-01-AA-1853-JFK-MIA', rv_attr=u'Actual_Dept', assigned_val=u'5:26')
Row(rv_index=u'2011-12-01-AA-1853-JFK-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:00')
Row(rv_index=u'2011-12-01-AA-1853-JFK-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'4:30')
Row(rv_index=u'2011-12-01-AA-1886-MIA-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'4:07')
Row(rv_index=u'2011-12-01-AA-1886-MIA-MCO', rv_attr=u'Actual_Dept', assigned_val=u'3:27')
Row(rv_index=u'2011-12-01-AA-1886-MIA-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:20')
Row(rv_index=u'2011-12-01-AA-1886-MIA-MCO', rv_attr=u'Scheduled_Dept', assigned_val=u'3:20')
Row(rv_index=u'2011-12-01-AA-202-LAX-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'5:00')
Row(rv_index=u'2011-12-01-AA-202-LAX-MIA', rv_attr=u'Actual_Dept', assigned_val=u'8:00')
Row(rv_index=u'2011-12-01-AA-202-LAX-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'1:55')
Row(rv_index=u'2011-12-01-AA-202-LAX-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'6:10')
Row(rv_index=u'2011-12-01-AA-2050-ORD-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'2:46')
Row(rv_index=u'2011-12-01-AA-2050-ORD-MIA', rv_attr=u'Actual_Dept', assigned_val=u'11:05')
Row(rv_index=u'2011-12-01-AA-2050-ORD-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:45')
Row(rv_index=u'2011-12-01-AA-2050-ORD-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'10:40')
Row(rv_index=u'2011-12-01-AA-2415-MIA-PUJ', rv_attr=u'Actual_Arrival', assigned_val=u'3:06')
Row(rv_index=u'2011-12-01-AA-2415-MIA-PUJ', rv_attr=u'Actual_Dept', assigned_val=u'12:15')
Row(rv_index=u'2011-12-01-AA-2415-MIA-PUJ', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:15')
Row(rv_index=u'2011-12-01-AA-2415-MIA-PUJ', rv_attr=u'Scheduled_Dept', assigned_val=u'12:00')
Row(rv_index=u'2011-12-01-AA-2428-DFW-IAH', rv_attr=u'Actual_Arrival', assigned_val=u'3:29')
Row(rv_index=u'2011-12-01-AA-2428-DFW-IAH', rv_attr=u'Actual_Dept', assigned_val=u'2:41')
Row(rv_index=u'2011-12-01-AA-2428-DFW-IAH', rv_attr=u'Scheduled_Arrival', assigned_val=u'3:30')
Row(rv_index=u'2011-12-01-AA-2428-DFW-IAH', rv_attr=u'Scheduled_Dept', assigned_val=u'2:25')
Row(rv_index=u'2011-12-01-AA-244-LAX-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'4:45')
Row(rv_index=u'2011-12-01-AA-244-LAX-MCO', rv_attr=u'Actual_Dept', assigned_val=u'9:28')
Row(rv_index=u'2011-12-01-AA-244-LAX-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:50')
Row(rv_index=u'2011-12-01-AA-244-LAX-MCO', rv_attr=u'Scheduled_Dept', assigned_val=u'9:15')
Row(rv_index=u'2011-12-01-AA-2463-TUL-DFW', rv_attr=u'Actual_Arrival', assigned_val=u'Dec 01 - Not Available')
Row(rv_index=u'2011-12-01-AA-2463-TUL-DFW', rv_attr=u'Actual_Dept', assigned_val=u'Dec 01 - Not Available')
Row(rv_index=u'2011-12-01-AA-2463-TUL-DFW', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:10')
Row(rv_index=u'2011-12-01-AA-2463-TUL-DFW', rv_attr=u'Scheduled_Dept', assigned_val=u'3:05')
Row(rv_index=u'2011-12-01-AA-2493-DFW-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'10:50')
Row(rv_index=u'2011-12-01-AA-2493-DFW-LAX', rv_attr=u'Actual_Dept', assigned_val=u'9:42')
Row(rv_index=u'2011-12-01-AA-2493-DFW-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:00')
Row(rv_index=u'2011-12-01-AA-2493-DFW-LAX', rv_attr=u'Scheduled_Dept', assigned_val=u'9:35')
Row(rv_index=u'2011-12-01-AA-272-SFO-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'5:02')
Row(rv_index=u'2011-12-01-AA-272-SFO-MIA', rv_attr=u'Actual_Dept', assigned_val=u'9:22')
Row(rv_index=u'2011-12-01-AA-272-SFO-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'5:25')
Row(rv_index=u'2011-12-01-AA-272-SFO-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'9:20')
Row(rv_index=u'2011-12-01-AA-276-LAX-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'Dec 02 - Not Available')
Row(rv_index=u'2011-12-01-AA-276-LAX-MIA', rv_attr=u'Actual_Dept', assigned_val=u'Dec 01 - Not Available')
Row(rv_index=u'2011-12-01-AA-276-LAX-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:40')
Row(rv_index=u'2011-12-01-AA-276-LAX-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'10:55')
Row(rv_index=u'2011-12-01-AA-280-LAX-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'4:53')
Row(rv_index=u'2011-12-01-AA-280-LAX-MIA', rv_attr=u'Actual_Dept', assigned_val=u'9:20')
Row(rv_index=u'2011-12-01-AA-280-LAX-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:45')
Row(rv_index=u'2011-12-01-AA-280-LAX-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'9:00')
Row(rv_index=u'2011-12-01-AA-2885-DFW-CVG', rv_attr=u'Actual_Arrival', assigned_val=u'9:13')
Row(rv_index=u'2011-12-01-AA-2885-DFW-CVG', rv_attr=u'Actual_Dept', assigned_val=u'6:10')
Row(rv_index=u'2011-12-01-AA-2885-DFW-CVG', rv_attr=u'Scheduled_Arrival', assigned_val=u'9:10')
Row(rv_index=u'2011-12-01-AA-2885-DFW-CVG', rv_attr=u'Scheduled_Dept', assigned_val=u'6:00')
Row(rv_index=u'2011-12-01-AA-2907-DFW-CVG', rv_attr=u'Actual_Arrival', assigned_val=u'6:29')
Row(rv_index=u'2011-12-01-AA-2907-DFW-CVG', rv_attr=u'Actual_Dept', assigned_val=u'3:40')
Row(rv_index=u'2011-12-01-AA-2907-DFW-CVG', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:40')
Row(rv_index=u'2011-12-01-AA-2907-DFW-CVG', rv_attr=u'Scheduled_Dept', assigned_val=u'3:35')
Row(rv_index=u'2011-12-01-AA-295-MIA-ORD', rv_attr=u'Actual_Arrival', assigned_val=u'6:22')
Row(rv_index=u'2011-12-01-AA-295-MIA-ORD', rv_attr=u'Actual_Dept', assigned_val=u'4:31')
Row(rv_index=u'2011-12-01-AA-295-MIA-ORD', rv_attr=u'Scheduled_Arrival', assigned_val=u'6:15')
Row(rv_index=u'2011-12-01-AA-295-MIA-ORD', rv_attr=u'Scheduled_Dept', assigned_val=u'3:45')
Row(rv_index=u'2011-12-01-AA-30-LAX-JFK', rv_attr=u'Actual_Arrival', assigned_val=u'7:41')
Row(rv_index=u'2011-12-01-AA-30-LAX-JFK', rv_attr=u'Actual_Dept', assigned_val=u'12:15')
Row(rv_index=u'2011-12-01-AA-30-LAX-JFK', rv_attr=u'Scheduled_Arrival', assigned_val=u'7:59')
Row(rv_index=u'2011-12-01-AA-30-LAX-JFK', rv_attr=u'Scheduled_Dept', assigned_val=u'11:40')
Row(rv_index=u'2011-12-01-AA-3015-SMF-LAX', rv_attr=u'Actual_Arrival', assigned_val=u'11:14')
Row(rv_index=u'2011-12-01-AA-3015-SMF-LAX', rv_attr=u'Actual_Dept', assigned_val=u'10:06')
Row(rv_index=u'2011-12-01-AA-3015-SMF-LAX', rv_attr=u'Scheduled_Arrival', assigned_val=u'11:25')
Row(rv_index=u'2011-12-01-AA-3015-SMF-LAX', rv_attr=u'Scheduled_Dept', assigned_val=u'9:55')
Row(rv_index=u'2011-12-01-AA-309-ORD-MCO', rv_attr=u'Actual_Arrival', assigned_val=u'2:43')
Row(rv_index=u'2011-12-01-AA-309-ORD-MCO', rv_attr=u'Actual_Dept', assigned_val=u'11:32')
Row(rv_index=u'2011-12-01-AA-309-ORD-MCO', rv_attr=u'Scheduled_Arrival', assigned_val=u'2:40')
Row(rv_index=u'2011-12-01-AA-309-ORD-MCO', rv_attr=u'Scheduled_Dept', assigned_val=u'11:10')
Row(rv_index=u'2011-12-01-AA-32-LAX-JFK', rv_attr=u'Actual_Arrival', assigned_val=u'9:43')
Row(rv_index=u'2011-12-01-AA-32-LAX-JFK', rv_attr=u'Actual_Dept', assigned_val=u'1:47')
Row(rv_index=u'2011-12-01-AA-32-LAX-JFK', rv_attr=u'Scheduled_Arrival', assigned_val=u'10:05')
Row(rv_index=u'2011-12-01-AA-32-LAX-JFK', rv_attr=u'Scheduled_Dept', assigned_val=u'1:52')
Row(rv_index=u'2011-12-01-AA-3356-DFW-CVG', rv_attr=u'Actual_Arrival', assigned_val=u'1:39')
Row(rv_index=u'2011-12-01-AA-3356-DFW-CVG', rv_attr=u'Actual_Dept', assigned_val=u'10:46')
Row(rv_index=u'2011-12-01-AA-3356-DFW-CVG', rv_attr=u'Scheduled_Arrival', assigned_val=u'1:45')
Row(rv_index=u'2011-12-01-AA-3356-DFW-CVG', rv_attr=u'Scheduled_Dept', assigned_val=u'10:35')
Row(rv_index=u'2011-12-01-AA-3532-CLT-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'8:02')
Row(rv_index=u'2011-12-01-AA-3532-CLT-MIA', rv_attr=u'Actual_Dept', assigned_val=u'6:37')
Row(rv_index=u'2011-12-01-AA-3532-CLT-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'8:05')
Row(rv_index=u'2011-12-01-AA-3532-CLT-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'5:50')
Row(rv_index=u'2011-12-01-AA-3534-CLT-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'12:23')
Row(rv_index=u'2011-12-01-AA-3534-CLT-MIA', rv_attr=u'Actual_Dept', assigned_val=u'10:48')
Row(rv_index=u'2011-12-01-AA-3534-CLT-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'12:40')
Row(rv_index=u'2011-12-01-AA-3534-CLT-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'10:30')
Row(rv_index=u'2011-12-01-AA-3535-MIA-CLT', rv_attr=u'Actual_Arrival', assigned_val=u'4:11')
Row(rv_index=u'2011-12-01-AA-3535-MIA-CLT', rv_attr=u'Actual_Dept', assigned_val=u'2:20')
Row(rv_index=u'2011-12-01-AA-3535-MIA-CLT', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:05')
Row(rv_index=u'2011-12-01-AA-3535-MIA-CLT', rv_attr=u'Scheduled_Dept', assigned_val=u'2:00')
Row(rv_index=u'2011-12-01-AA-3544-MEM-MIA', rv_attr=u'Actual_Arrival', assigned_val=u'4:39')
Row(rv_index=u'2011-12-01-AA-3544-MEM-MIA', rv_attr=u'Actual_Dept', assigned_val=u'1:42')
Row(rv_index=u'2011-12-01-AA-3544-MEM-MIA', rv_attr=u'Scheduled_Arrival', assigned_val=u'4:55')
Row(rv_index=u'2011-12-01-AA-3544-MEM-MIA', rv_attr=u'Scheduled_Dept', assigned_val=u'1:35')
Row(rv_index=u'2011-12-01-AA-3545-MIA-MEM', rv_attr=u'Actual_Arrival', assigned_val=u'12:48')
Row(rv_index=u'2011-12-01-AA-3545-MIA-MEM', rv_attr=u'Actual_Dept', assigned_val=u'11:37')
