0131869000,Author_list,h.m._deitel@_p.j._deitel
0201548569,Author_list,jaja@_joseph
0201657600,Author_list,ginsburg@_david
032133678x,Author_list,gafter@_neal
0321369440,Author_list,andrews@_mike;_whittaker@_james_a.
1555582796,Author_list,duffy@_michael
1558606793,Author_list,didier_h._besset
1558607544,Author_list,chakrabarti@_soumen
9780072560312,Author_list,lagerstrom@_larry_randles
key_id,attribute,assigned_val
0126565619,Author_list,speed@_tim;_ellis@_juanita;_korper@_steffano
0321245458,Author_list,schneider@_bob
1558608621,Author_list,sue_spielman
9780072226966,Author_list,prosise@_chris
key_id,attribute,assigned_val
0123490405,Author_list,michael_hinchey@_c._neville_dean
0127425039,Author_list,wellner@richard
0201433176,Author_list,wadlow@_thomas_a.
0201725932,Author_list,winston@_patrick_henry;_narasimhan@_sundar
0201845199,Author_list,steve_summit
0750696400,Author_list,williams@_jim
1558607234,Author_list,l?szl?_b?sz?rm?nyi
1558607552,Author_list,wieringa
9780072255096,Author_list,roger_davis
key_id,attribute,assigned_val
0201379244,Author_list,tung@_brian
0321356985,Author_list,toren@_roger
0321428900,Author_list,aho@_alfred_v.;_sethi@_ravi;_etc.
0750658959,Author_list,geoffrey_sampson
1558602712,Author_list,johann_freytag
1558605371,Author_list,david_g._messerschmitt
9780072390841,Author_list,ralph_s._polimeni
9780072397024,Author_list,forouzan@_behrouz_a.
key_id,attribute,assigned_val
0120121522,Author_list,zelkowitz@_marvin_v.
0321136500,Author_list,clark@_tom
0321334884,Author_list,lippert@_eric;_carter@_eric
1555582982,Author_list,ellis@_juanita
1558606041,Author_list,patterson@_david_a.;_hennessy@_john_l.
1558608176,Author_list,peter_braun@_wilhelm_r._rossak
key_id,attribute,assigned_val
0121339602,Author_list,brinkman@_ron
0130319953,Author_list,garcia-molina@_hector;_ullman@_jeffrey_d.;_widom@_jennifer_d.
0132221586,Author_list,liang@_y.daniel
0321166078,Author_list,spinellis@_diomidis
155860569x,Author_list,spool@_jared_m.;_scanlon@_tara;_schroeder@_will;_snyder@_carolyn;_deangelo@_terri
9780072230666,Author_list,urman@_scott
9780072565850,Author_list,knight@_harry
key_id,attribute,assigned_val
0120121557,Author_list,marvin_zelkowitz
0124438679,Author_list,leondes@_cornelius_(university_of_california@_los_angeles@_usa)
0130654876,Author_list,hamburger;_richards@_dana
0131872893,Author_list,dann
0201325810,Author_list,dickman@_alan
0201733862,Author_list,mcbreen@_pete
0201774224,Author_list,slatin@_john_m.;_rush@_sharron
1558605150,Author_list,robert_j._muller
1576761061,Author_list,schmidt@_cheryl_a.
9780072227864,Author_list,dhanjani@_nitesh
key_id,attribute,assigned_val
013197629x,Author_list,kolling@_michael
1558605754,Author_list,fowler
1558606858,Author_list,kenneth_l._calvert@_michael_j._donahoo
key_id,attribute,assigned_val
0120121581,Author_list,zelkowitz@_marvin
0120421712,Author_list,aboelela@_emad
0201710145,Author_list,meltzer@_kevin;_michalski@_brent
0321133544,Author_list,karlsson@_bjorn
9780072337389,Author_list,oleary@_timothy_j.;_o'leary@_linda_i.
9780073131122,Author_list,yacht@_carol;_crosson@_susan
key_id,attribute,assigned_val
0201703297,Author_list,zhiqun_chen
0201722291,Author_list,smith@_connie_u.@_williams@_lloyd_g.
0321268776,Author_list,tabaka@_jean
044450673x,Author_list,jenssen@_c._b.
155558277x,Author_list,sharp@duane
1555583156,Author_list,reid@_fiach
1558609180,Author_list,chisholm@_malcolm
1576760243,Author_list,lin@_forest
key_id,attribute,assigned_val
0201442345,Author_list,beveridge@_jim/_wiener@_robert
0201695847,Author_list,marcus@_scott_j.
0201711613,Author_list,lau@_yun-tung
0201731142,Author_list,korienek@_gene;_wrensch@_tom;_dechow@_doug
0201770040,Author_list,maruyama@_hiroshi;_clark@_andy;_uramoto@_naohiko;_tamura@_kent;_murata@_makoto
0321193121,Author_list,lie@_hakon
0750699388,Author_list,shaw@_paul
1558604030,Author_list,weiss@_sholom_m.
9780072227765,Author_list,otey@_michael
9780072966213,Author_list,interactive@_triad
key_id,attribute,assigned_val
0121981576,Author_list,mark_a._franklin
0201533774,Author_list,winston
0321150406,Author_list,elliotte_rusty_harold
032143675x,Author_list,felke-morris@_terry
1555583172,Author_list,rittinghouse@_john
1558604537,Author_list,celko@_joe
9780071374736,Author_list,zainalabedin_navabi
9780072253658,Author_list,jang@_michael
key_id,attribute,assigned_val
0124841406,Author_list,mchaney@_roger_w.
0133350681,Author_list,brassard@_gilles;_bratley@_paul
0201619180,Author_list,coulouris@_george
0201760312,Author_list,budd@_timothy
0321245660,Author_list,wagner@_bill
1558603042,Author_list,jennifer_widom
1558608435,Author_list,ceri
1558608877,Author_list,mccabe@_james_d.
key_id,attribute,assigned_val
0131411551,Author_list,stevens@_w.richard
0132681528,Author_list,ford@_william_h.;_topp@_william_r.
0201361205,Author_list,sedgewick@_robert
0201633469,Author_list,stevens@_w._richard
0201702711,Author_list,thomas_a._limoncelli@_christine_hogan
0321169514,Author_list,paul_vick
0750658673,Author_list,mcmanus@_john
0750665076,Author_list,tom_gilb
0750696915,Author_list,schaub@_james_l._(au);_ames@_toni_(au)
0805316701,Author_list,david_hanson_christopher_fraser_@
1558606394,Author_list,demeyer@_serge
9780028005942,Author_list,albert_p._malvino
key_id,attribute,assigned_val
0201699710,Author_list,huston@_stephen_d.
0321119045,Author_list,bagui_&amp;_earp
0321168798,Author_list,doyle@_jeff
0750670061,Author_list,technical_marketing_staff_of_gates_energy_products
1555582974,Author_list,vacca
1558608605,Author_list,blinn@_jim
9780028055916,Author_list,hinkle@_deborah
key_id,attribute,assigned_val
0201309661,Author_list,moy@_john_t.
0201483599,Author_list,kilgard@_mark_j.
0201742039,Author_list,woody@_buck
1558603433,Author_list,culler@_david_e.;_gupta@_anoop;_singh@_jaswinder_pal
9780072337488,Author_list,o'leary@_timothy_j./_o'leary@_linda_i.
key_id,attribute,assigned_val
0131541579,Author_list,deitel@_harvey_m.;_deitel@_paul_j.
0321247442,Author_list,bishop@_matt
1555583288,Author_list,haletky@_edward
1558607358,Author_list,agarwal@_anant/_lang@_jeffrey
9780072263206,Author_list,moerschel@_grant
9780072835595,Author_list,timothy_j_oandapos;leary@_linda_i_oandapos;leary
key_id,attribute,assigned_val
0121028208,Author_list,john_black
0130888923,Author_list,margaret_h._dunham
0750681896,Author_list,mcbride@_peter
0750696001,Author_list,carroll@_john_m.
9780072232332,Author_list,mccaw@_rory/_lind@_kenneth_s.
key_id,attribute,assigned_val
0131856448,Author_list,stallings@_william
9780072231915,Author_list,bain@_steve
key_id,attribute,assigned_val
0131485210,Author_list,tanenbaum@_andrew_s.
0201756080,Author_list,sedgewick@_robert
0201760436,Author_list,highsmith@_james_a.
0750664711,Author_list,williams@_rob
1558604324,Author_list,celko@_joe
1558605967,Author_list,hennessey@_john;_patterson@_david_a.
key_id,attribute,assigned_val
0120121549,Author_list,zelkowitz@_marvin_v._(edt)
0120884364,Author_list,stone@_debbie
0201844540,Author_list,joines@_stacy
0321136195,Author_list,manassis@_enricos
0321202171,Author_list,vladimirov@_andrew;_gavrilenko@_konstantin_v.;_mikhailovsky@_andrei_a.
032122731x,Author_list,sarwar@_syed_mansoor;_koretsky@_robert;_sarwar@_syed_aqeel
9780072944792,Author_list,triad_interactive
key_id,attribute,assigned_val
0201700468,Author_list,henderson@_ken
020173723x,Author_list,julia_h._allen
0201781344,Author_list,liebeherr@_jorg/_el_zarki@_magda
1555583342,Author_list,ben-natan@_ron
1558607013,Author_list,dominus@_mark_jason
key_id,attribute,assigned_val
0124499805,Author_list,lientz@_bennet_p.
0130484407,Author_list,heuring@_vincent_p.;_jordan@_harry_f.
0750677953,Author_list,jones@_andy
9780072835564,Author_list,o'leary@_linda_i.
key_id,attribute,assigned_val
0121631044,Author_list,casey@_eoghan
0201419793,Author_list,paul_w._abrahams_bruce_r._larson
0201441241,Author_list,hopcroft@_john_e.;_ullman@_jeffrey_d.;_ullman;_motwani@_rajeev;_rotwani;_hopcroft
0201558025,Author_list,graham@_ronald_l.
0201563452,Author_list,michael_a._schoonover_john_s._bowie_william_r._arnold
020170353x,Author_list,koenig@_andrew
1558608532,Author_list,ron_fosner
1558609342,Author_list,kumar@_c_bala;_kline@_paul;_thompson@_tim
9780071362856,Author_list,tittel@_ed
key_id,attribute,assigned_val
0123705924,Author_list,guttman@_michael_parodi@_john
0131424157,Author_list,bruce
0201432943,Author_list,lindholm@_tim/_yellin@_frank
0750679999,Author_list,pearson@_robert
155558344x,Author_list,xypro_technology_corp
1558607137,Author_list,simon@_alan_r./_shaffer@_steven_l.
1558607692,Author_list,wayner@_peter
key_id,attribute,assigned_val
0321122445,Author_list,
0120887991,Author_list,schneider@markus;_guting@ralf_hartmut
0122090489,Author_list,demler@_michael_j.
0131482394,Author_list,langr@_jeff
0321227352,Author_list,kurose@_james_f.;_pearson;_addison-wesley;_ross@_keith_w.
0321256638,Author_list,northover_&amp;_wilson
0321349806,Author_list,arnold@_ken;_gosling@_james;_holmes@_david
1558605940,Author_list,philip_schneider
1558608192,Author_list,ware@_colin
key_id,attribute,assigned_val
1558604006,Author_list,bartels@_richard_h.
9780072230611,Author_list,scambray@_joel
key_id,attribute,assigned_val
020163354x,Author_list,stevens@_w._richard;_wright_gary_r.
0321349946,Author_list,nik_alston;_mike_chapple;_kirk_hausman
1558606513,Author_list,kevin_jeffay
9780078216770,Author_list,sanderson@_susan
key_id,attribute,assigned_val
155558263x,Author_list,jeffrey_peel
key_id,attribute,assigned_val
0124499759,Author_list,lientz@bennet
0201137445,Author_list,bruce_j._maclennan
0201379503,Author_list,bulka@_mayhew@
0201407876,Author_list,kovel@_jeff;_quirk@_kent;_gabin@_jay
0201787903,Author_list,singh@_inderjeet_(author)_stearns@_beth_(joint_author)_johnson@_mark_(joint_author)
1555582990,Author_list,lissoir@alain
1558605398,Author_list,mark_d._hill
1558607900,Author_list,witten@ian
key_id,attribute,assigned_val
0201489163,Author_list,dave_campbell@_mary_campbell
0201563185,Author_list,stephen_a._rago
0201707195,Author_list,kruse@_warren_g.
0201776413,Author_list,coyle@_frank_p.
0750698586,Author_list,staff@_edn
1555582885,Author_list,vallath@_murali
1558609369,Author_list,ling@_richard_c.
key_id,attribute,assigned_val
0125852630,Author_list,reinhard@_erik
0201700476,Author_list,henderson@_ken
0201741172,Author_list,stephen_p._berczuk;_brad_appleton
0321174046,Author_list,yao@_paul
0321228472,Author_list,clayberg@_eric;_rubel@_dan
0750661410,Author_list,andersen@_kim_viborg
0750697016,Author_list,savage@_charles_m.
9780072903621,Author_list,carley@_l.richard
key_id,attribute,assigned_val
0130369977,Author_list,langsam
0201703106,Author_list,hart@_johnson_m.
1555582184,Author_list,etzel@_michael
1558607528,Author_list,susan_fowler
9780072958706,Author_list,triad_interactive
9780072966237,Author_list,triad_interactive
9780072978476,Author_list,norton@_peter
key_id,attribute,assigned_val
0123951704,Author_list,thomas_l._koch
0201895498,Author_list,sobell@_mark_g.
0321313798,Author_list,sommerville@_ian
1558605339,Author_list,stuart_k._card@_jock_d._mackinlay@_ben_shneiderman
1558606874,Author_list,zullighoven
1558608206,Author_list,harrington@_jan_l.
key_id,attribute,assigned_val
0201634600,Author_list,richard_mitchell@_jim_mckim
0201734850,Author_list,wiegers@_karl_e.
0201796449,Author_list,liu@_mei-ling_l.;_liu@_mei-ling
0201809389,Author_list,binder@_robert
0321237625,Author_list,angel@_edward
0321267966,Author_list,sells@_chris
0750696540,Author_list,john_lenk
9780072226973,Author_list,mark_rhodes-ousley@_roberta_bragg@_keith_strassberg
9780072466850,Author_list,reddy@_j.n.
key_id,attribute,assigned_val
0201498375,Author_list,douglass@_bruce_powel
0201514591,Author_list,ellis@_margaret_a.;_stroustrup@_bjarne
0201612437,Author_list,nutt@_gary_j.
key_id,attribute,assigned_val
0123693799,Author_list,celko@_joe
0123704529,Author_list,hornick@_mark_f.
0124499686,Author_list,lientz@bennet
0201619105,Author_list,hersent@_olivier
0321267516,Author_list,davis@_william_s.;_rajkumar@_t._m.
key_id,attribute,assigned_val
0120121611,Author_list,marvin_zelkowitz
0321228359,Author_list,brown@_keith
0672325314,Author_list,holzner@_steven
0750670738,Author_list,kularatna@_nihal
1555582400,Author_list,micky_balladelli@_jan_de_clercq
9780072834307,Author_list,coulthard@_glen
key_id,attribute,assigned_val
0120887932,Author_list,wilkins@_mark_r.
0201157675,Author_list,goldberg@_david_e.
0201361213,Author_list,sedgewick@_robert
0201634503,Author_list,sells@_chris
0201719622,Author_list,metsker@_steven_john
0201776316,Author_list,w._r._stevens@_gary_r._wright
155860846x,Author_list,david_makofske;_kevin_almeroth
key_id,attribute,assigned_val
0201615622,Author_list,sutter@_herb
0201786958,Author_list,hoglund@_greg;_mcgraw@_gary
0321118871,Author_list,chan@_patrick/_lee@_rosanna
1558605827,Author_list,johnson@_jeff
1576761355,Author_list,felke
key_id,attribute,assigned_val
0127347607,Author_list,dongming_wang_xiao-shan_gao
0130351180,Author_list,liang@_y._daniel/_zhang@_hong
9780072225754,Author_list,culp@_brian
9780072256758,Author_list,davis@_chris
key_id,attribute,assigned_val
0130460990,Author_list,aura_ganz@_zvi_ganz@_kitti_wongthavarawat
0138569231,Author_list,effelsberg@_wolfgang
0201716232,Author_list,patrick_chan@_rosanna_lee
0321330242,Author_list,savitch@_walter
key_id,attribute,assigned_val
0131735799,Author_list,parr@_mike;_bell@_douglas
0201433036,Author_list,denning@_dorothy_elizabeth_robling
0201674718,Author_list,ryan@_peter
