88,sched_arr_time,8:22 p.m.,f
88,act_arr_time,"",f
89,src,helloflight,t
89,flight,CO-47-IAH-LAX,f
89,sched_dep_time,7:10 p.m.,f
89,act_dep_time,"",f
89,sched_arr_time,8:56 p.m.,f
89,act_arr_time,"",f
90,src,helloflight,t
90,flight,AA-2050-ORD-MIA,f
90,sched_dep_time,"",f
90,act_dep_time,11:06 a.m.,f
90,sched_arr_time,"",f
90,act_arr_time,2:39 p.m.,f
91,src,helloflight,t
91,flight,UA-248-PHX-ORD,f
91,sched_dep_time,"",f
91,act_dep_time,1:43 p.m.,f
91,sched_arr_time,"",f
91,act_arr_time,5:24 p.m.,f
92,src,helloflight,t
92,flight,AA-4330-CVG-ORD,f
92,sched_dep_time,3:35 p.m.,f
92,act_dep_time,"",f
92,sched_arr_time,4:00 p.m.,f
92,act_arr_time,"",f
93,src,helloflight,t
93,flight,AA-1434-DFW-MCO,f
93,sched_dep_time,"",f
93,act_dep_time,7:22 a.m.,f
93,sched_arr_time,"",f
93,act_arr_time,10:34 a.m.,f
94,src,helloflight,t
94,flight,AA-1640-MIA-MCO,f
94,sched_dep_time,"",f
94,act_dep_time,6:47 p.m.,f
94,sched_arr_time,"",f
94,act_arr_time,7:25 p.m.,f
95,src,helloflight,t
95,flight,AA-4307-ORD-DTW,f
95,sched_dep_time,"",f
95,act_dep_time,6:56 p.m.,f
95,sched_arr_time,"",f
95,act_arr_time,8:38 p.m.,f
96,src,helloflight,t
96,flight,AA-3-JFK-LAX,f
96,sched_dep_time,"",f
96,act_dep_time,12:12 p.m.,f
96,sched_arr_time,"",f
96,act_arr_time,3:04 p.m.,f
97,src,helloflight,t
97,flight,CO-1694-LAX-IAH,f
97,sched_dep_time,7:15 p.m.,f
97,act_dep_time,"",f
97,sched_arr_time,12/2/11 12:21 a.m.,f
97,act_arr_time,"",f
98,src,helloflight,t
98,flight,UA-843-LAX-ORD,f
98,sched_dep_time,"",f
98,act_dep_time,2:04 p.m.,f
98,sched_arr_time,"",f
98,act_arr_time,7:20 p.m.,f
99,src,helloflight,t
99,flight,CO-1193-EWR-MCO,f
99,sched_dep_time,9:15 a.m.,f
99,act_dep_time,"",f
99,sched_arr_time,12:18 p.m.,f
99,act_arr_time,"",f
100,src,helloflight,t
100,flight,AA-3842-MSP-ORD,f
100,sched_dep_time,"",f
100,act_dep_time,6:57 a.m.,f
100,sched_arr_time,"",f
100,act_arr_time,7:49 a.m.,f
101,src,helloflight,t
101,flight,AA-643-MIA-ORD,f
101,sched_dep_time,"",f
101,act_dep_time,7:31 a.m.,f
101,sched_arr_time,"",f
101,act_arr_time,9:26 a.m.,f
102,src,helloflight,t
102,flight,AA-1007-MIA-PHX,f
102,sched_dep_time,"",f
102,act_dep_time,5:09 p.m.,f
102,sched_arr_time,"",f
102,act_arr_time,7:43 p.m.,f
103,src,helloflight,t
103,flight,AA-2525-DFW-MIA,f
103,sched_dep_time,"",f
103,act_dep_time,7:39 a.m.,f
103,sched_arr_time,"",f
103,act_arr_time,10:43 a.m.,f
104,src,helloflight,t
104,flight,UA-2906-PHL-MCO,f
104,sched_dep_time,"",f
104,act_dep_time,4:44 p.m.,f
104,sched_arr_time,"",f
104,act_arr_time,6:28 p.m.,f
105,src,helloflight,t
105,flight,UA-938-DEN-ORD,f
105,sched_dep_time,"",f
105,act_dep_time,4:37 p.m.,f
105,sched_arr_time,"",f
105,act_arr_time,7:23 p.m.,f
106,src,helloflight,t
106,flight,AA-1221-MCO-ORD,f
106,sched_dep_time,"",f
106,act_dep_time,8:23 p.m.,f
106,sched_arr_time,"",f
106,act_arr_time,9:47 p.m.,f
107,src,helloflight,t
107,flight,CO-16-LAX-EWR,f
107,sched_dep_time,10:25 a.m.,f
107,act_dep_time,"",f
107,sched_arr_time,6:44 p.m.,f
107,act_arr_time,"",f
108,src,helloflight,t
108,flight,UA-2515-DFW-CLT,f
108,sched_dep_time,"",f
108,act_dep_time,7:30 a.m.,f
108,sched_arr_time,"",f
108,act_arr_time,10:43 a.m.,f
109,src,helloflight,t
109,flight,AA-400-DFW-JFK,f
109,sched_dep_time,"",f
109,act_dep_time,11:02 a.m.,f
109,sched_arr_time,"",f
109,act_arr_time,2:58 p.m.,f
110,src,helloflight,t
110,flight,UA-664-ORD-PHL,f
110,sched_dep_time,"",f
110,act_dep_time,1:48 p.m.,f
110,sched_arr_time,"",f
110,act_arr_time,4:20 p.m.,f
111,src,helloflight,t
111,flight,AA-3756-ORD-SLC,f
111,sched_dep_time,"",f
111,act_dep_time,12:42 p.m.,f
111,sched_arr_time,"",f
111,act_arr_time,2:50 p.m.,f
112,src,helloflight,t
112,flight,UA-37-EWR-MCO,f
112,sched_dep_time,1:29 p.m.,f
112,act_dep_time,"",f
112,sched_arr_time,4:17 p.m.,f
112,act_arr_time,"",f
113,src,helloflight,t
113,flight,AA-1522-SFO-ORD,f
113,sched_dep_time,"",f
113,act_dep_time,12:11 a.m.,f
113,sched_arr_time,"",f
113,act_arr_time,5:52 a.m.,f
114,src,helloflight,t
114,flight,UA-233-LAX-JFK,f
114,sched_dep_time,"",f
114,act_dep_time,4:28 p.m.,f
114,sched_arr_time,"",f
114,act_arr_time,12/2/11 12:01 a.m.,f
115,src,helloflight,t
115,flight,AA-3823-LAX-DEN,f
115,sched_dep_time,"",f
115,act_dep_time,9:06 p.m.,f
115,sched_arr_time,"",f
115,act_arr_time,11:49 p.m.,f
116,src,helloflight,t
116,flight,AA-2312-DFW-DTW,f
116,sched_dep_time,"",f
116,act_dep_time,8:29 p.m.,f
116,sched_arr_time,"",f
116,act_arr_time,11:35 p.m.,f
117,src,helloflight,t
117,flight,AA-1165-JFK-MIA,f
117,sched_dep_time,"",f
117,act_dep_time,7:23 a.m.,f
117,sched_arr_time,"",f
117,act_arr_time,9:45 a.m.,f
118,src,helloflight,t
118,flight,AA-431-MIA-SFO,f
118,sched_dep_time,"",f
118,act_dep_time,8:52 a.m.,f
118,sched_arr_time,"",f
118,act_arr_time,11:33 a.m.,f
119,src,helloflight,t
119,flight,UA-3373-IAD-PHL,f
119,sched_dep_time,"",f
119,act_dep_time,8:37 a.m.,f
119,sched_arr_time,"",f
119,act_arr_time,9:13 a.m.,f
120,src,helloflight,t
120,flight,AA-649-ORD-SNA,f
120,sched_dep_time,"",f
120,act_dep_time,1:41 p.m.,f
120,sched_arr_time,"",f
120,act_arr_time,3:29 p.m.,f
121,src,helloflight,t
121,flight,CO-1250-MIA-IAH,f
121,sched_dep_time,2:53 p.m.,f
121,act_dep_time,"",f
121,sched_arr_time,4:48 p.m.,f
121,act_arr_time,"",f
122,src,helloflight,t
122,flight,UA-6273-YYC-SFO,f
122,sched_dep_time,"",f
122,act_dep_time,7:41 a.m.,f
122,sched_arr_time,"",f
122,act_arr_time,8:33 a.m.,f
123,src,helloflight,t
123,flight,UA-828-SFO-ORD,f
123,sched_dep_time,11:08 p.m.,f
123,act_dep_time,"",f
123,sched_arr_time,12/2/11 5:11 a.m.,f
123,act_arr_time,"",f
124,src,helloflight,t
124,flight,CO-4888-IAH-DAL,f
124,sched_dep_time,"",f
124,act_dep_time,5:38 p.m.,f
124,sched_arr_time,"",f
124,act_arr_time,6:19 p.m.,f
125,src,helloflight,t
125,flight,UA-858-PVG-SFO,f
125,sched_dep_time,"",f
125,act_dep_time,1:50 p.m. (+8:00),f
125,sched_arr_time,"",f
125,act_arr_time,7:50 a.m.,f
126,src,helloflight,t
126,flight,UA-2704-DTW-PHX,f
126,sched_dep_time,"",f
126,act_dep_time,11:47 a.m.,f
126,sched_arr_time,"",f
126,act_arr_time,1:52 p.m.,f
127,src,helloflight,t
127,flight,AA-3063-SLC-LAX,f
127,sched_dep_time,"",f
127,act_dep_time,8:40 p.m.,f
127,sched_arr_time,"",f
127,act_arr_time,9:12 p.m.,f
128,src,helloflight,t
128,flight,UA-2708-EWR-CLT,f
128,sched_dep_time,"",f
128,act_dep_time,3:04 p.m.,f
128,sched_arr_time,"",f
128,act_arr_time,4:22 p.m.,f
129,src,helloflight,t
129,flight,UA-62-IAH-EWR,f
129,sched_dep_time,2:30 p.m.,f
129,act_dep_time,"",f
129,sched_arr_time,7:03 p.m.,f
129,act_arr_time,"",f
130,src,helloflight,t
130,flight,UA-1500-IAH-GUA,f
130,sched_dep_time,8:55 a.m.,f
130,act_dep_time,"",f
130,sched_arr_time,11:45 a.m.,f
130,act_arr_time,"",f
131,src,helloflight,t
131,flight,AA-3804-PHL-ORD,f
131,sched_dep_time,"",f
131,act_dep_time,2:44 p.m.,f
131,sched_arr_time,"",f
131,act_arr_time,3:36 p.m.,f
132,src,helloflight,t
132,flight,AA-1917-JFK-MCO,f
132,sched_dep_time,"",f
132,act_dep_time,3:28 p.m.,f
132,sched_arr_time,"",f
132,act_arr_time,5:39 p.m.,f
133,src,helloflight,t
133,flight,AA-2268-PHX-ORD,f
133,sched_dep_time,"",f
133,act_dep_time,7:22 a.m.,f
133,sched_arr_time,"",f
133,act_arr_time,11:04 a.m.,f
134,src,helloflight,t
134,flight,AA-4277-CVG-JFK,f
134,sched_dep_time,"",f
134,act_dep_time,12:11 p.m.,f
134,sched_arr_time,"",f
134,act_arr_time,1:42 p.m.,f
135,src,helloflight,t
135,flight,AA-2957-DFW-CVG,f
135,sched_dep_time,"",f
135,act_dep_time,8:04 a.m.,f
135,sched_arr_time,"",f
