1,65,address,11601 w touhy ave,1196,1
1,66,dbaname,host international inc,1196,1
1,67,location,(41.96315679416602,1256,1
0.5026251078,68,address,4503+AC0-4505 n kedzie ave,1256,2
1,69,dbaname,el original gallo bravo,1256,1
1,70,location,(41.94231341336203,1466,1
1,71,address,3313+AC0-3319 n broadway,1466,1
1,72,dbaname,wakamono,1466,1
1,73,location,(41.9845361933454,1500,1
1,74,address,5633+AC0-5635 n ashland ave,1500,1
1,75,dbaname,lalibela restaurant,1500,1
1,76,location,(41.907572250968755,1529,1
0.5005849004,77,facilitytype,restaurant,1529,2
1,78,dbaname,british school of chicago,1529,1
1,79,location,(41.894662670242106,1657,1
0.502399087,80,facilitytype,daycare above and under 2 years,1657,1
1,81,dbaname,chicago childrens house,1657,1
1,82,location,(41.93121715112931,1821,1
1,83,facilitytype,restaurant,1821,1
1,84,dbaname,onward neighborhood house,1821,1
1,85,location,(41.909676222517476,1840,1
1,86,facilitytype,restaurant,1840,1
1,87,address,4301+AC0-4305 w north ave,1840,1
1,88,dbaname,buy low liquors,1840,1
1,89,location,(41.909676222517476,1843,1
1,90,facilitytype,restaurant,1843,1
1,91,address,4301+AC0-4305 w north ave,1843,1
1,92,dbaname,buy low liquors,1843,1
1,93,location,(41.94497417145062,1872,1
1,94,address,3463+AC0-3467 n broadway bldg,1872,1
1,95,dbaname,rocks lakeview,1872,1
1,96,location,(41.94231341336203,1996,1
1,97,address,3313+AC0-3319 n broadway,1996,1
1,98,dbaname,wakamono,1996,1
1,99,location,(42.008536400868735,2107,1
1,100,address,11601 w touhy ave,2107,1
1,101,dbaname,host international inc,2107,1
1,102,location,(42.008536400868735,2255,1
1,103,address,11601 w touhy ave,2255,1
1,104,dbaname,host international inc,2255,1
1,105,location,(41.892094136861786,2269,1
1,106,facilitytype,restaurant,2269,1
1,107,dbaname,churro factory,2269,1
1,108,location,(41.892094136861786,2275,1
1,109,facilitytype,restaurant,2275,1
1,110,dbaname,churro factory,2275,1
1,111,location,(42.008536400868735,2466,1
1,112,address,11601 w touhy ave,2466,1
1,113,dbaname,host international inc,2466,1
1,114,location,(41.909676222517476,2493,1
1,115,facilitytype,restaurant,2493,1
1,116,address,4301+AC0-4305 w north ave,2493,1
1,117,dbaname,buy low liquors,2493,1
1,118,location,(41.909676222517476,2505,1
1,119,facilitytype,restaurant,2505,1
1,120,address,4301+AC0-4305 w north ave,2505,1
1,121,dbaname,buy low liquors,2505,1
1,122,location,(41.97533413581096,2509,1
0.5031608343,123,facilitytype,hospital,2509,1
1,124,dbaname,swedish covenant hospital,2509,1
1,125,location,(41.97533413581096,2522,1
1,126,facilitytype,restaurant,2522,1
1,127,dbaname,swedish covenant hospital,2522,1
1,128,location,(41.881241456803345,2536,1
1,129,address,1901 w madison st,2536,1
0.5018518567,130,dbaname,bismarck enterprises/united,2536,2
1,131,location,(41.881241456803345,2572,1
0.5011752844,132,address,1901 w madison st bldg,2572,1
0.5030120015,133,dbaname,bismarck enterprises/united,2572,2
1,134,location,(41.69234712576441,2616,1
0.5026564598,135,address,1200+AC0-1210 w 111th st,2616,1
1,136,dbaname,marathon,2616,1
1,137,location,(41.94738145671126,2695,1
1,138,address,3632+AC0-3640 n pulaski rd,2695,1
1,139,dbaname,la villa,2695,1
1,140,location,(41.92690699536436,3043,1
1,141,address,2453 n halsted st,3043,1
1,142,dbaname,noodles in the pot,3043,1
1,143,location,(41.995855875363404,3060,1
1,144,facilitytype,restaurant,3060,1
1,145,address,6300+AC0-6320 n california ave,3060,1
0.5020229816,146,dbaname,astoria place living and rehab,3060,1
1,147,location,(41.87686736408027,3264,1
0.5036420226,148,facilitytype,school,3264,1
1,149,dbaname,robert morris college,3264,1
1,150,location,(41.879562663527345,3274,1
1,151,address,118+AC0-130 s ashland ave,3274,1
1,152,dbaname,the little green treehouse,3274,1
1,153,location,(41.95310433686163,3281,1
1,154,address,3920 n clark st apt,3281,1
1,155,dbaname,clark/irving apartments,3281,1
1,156,location,(41.87686736408027,3282,1
1,157,facilitytype,restaurant,3282,1
1,158,dbaname,robert morris college,3282,1
1,159,location,(41.961499265953364,3318,1
0.5040364861,160,facilitytype,restaurant,3318,2
1,161,dbaname,chicago waldorf school,3318,1
1,162,location,(41.92690699536436,3426,1
1,163,address,2453 n halsted st,3426,1
1,164,dbaname,noodles in the pot,3426,1
1,165,location,(41.95310433686163,3438,1
1,166,address,3920 n clark st apt,3438,1
1,167,dbaname,clark/irving apartments,3438,1
1,168,location,(41.9977653535896,3626,1
1,169,address,2548+AC0-2550 w devon ave,3626,1
1,170,dbaname,mysore woodlands,3626,1
1,171,location,(41.879562663527345,3658,1
1,172,address,118+AC0-130 s ashland ave,3658,1
1,173,dbaname,the little green treehouse,3658,1
1,174,location,(41.894662670242106,3726,1
1,175,facilitytype,restaurant,3726,1
1,176,dbaname,chicago childrens house,3726,1
1,177,location,(41.85104667463312,3808,1
1,178,address,2301 s indiana ave,3808,1
1,179,dbaname,mccormick place,3808,1
1,180,location,(41.88362128098054,3923,1
0.5000423789,181,facilitytype,bakery,3923,1
1,182,dbaname,sugar bliss cake boutique,3923,1
1,183,location,(41.9977653535896,3976,1
1,184,address,2548+AC0-2550 w devon ave,3976,1
1,185,dbaname,mysore woodlands,3976,1
1,186,location,(41.943251259237634,4049,1
1,187,address,2232+AC0-2234 w roscoe st,4049,1
1,188,dbaname,lush wine +ACY- spirits,4049,1
1,189,location,(41.73204913540182,4053,1
0.5024273396,190,address,8940+AC0-8944 s stony island ave,4053,1
1,191,dbaname,family den,4053,1
1,192,location,(41.89925505559848,4114,1
1,193,address,10+AC0-20 e delaware st,4114,1
1,194,dbaname,the talbott hotel,4114,1
1,195,location,(41.749873806501896,4243,1
1,196,facilitytype,restaurant,4243,1
1,197,dbaname,pathways to learning child care center,4243,1
1,198,location,(41.8806992461244,4324,1
1,199,facilitytype,restaurant,4324,1
1,200,dbaname,bright horizons chicago west loop,4324,1
1,201,location,(41.99496878030707,4461,1
1,202,address,6249+AC0-6251 n milwaukee,4461,1
1,203,dbaname,ings china king,4461,1
1,204,location,(41.89925505559848,4527,1
1,205,address,10+AC0-20 e delaware st,4527,1
1,206,dbaname,the talbott hotel,4527,1
1,207,location,(41.933388339085965,4713,1
1,208,facilitytype,restaurant,4713,1
1,209,dbaname,wee care daycare preschool,4713,1
1,210,location,(41.78040624754399,4720,1
0.5021480322,211,facilitytype,restaurant,4720,2
0.5024070144,212,address,1167+AC0-69 e 63rd st,4720,2
1,213,dbaname,tiny scholars academy,4720,1
1,214,location,(41.94738145671126,4849,1
1,215,address,3632+AC0-3640 n pulaski rd,4849,1
1,216,dbaname,la villa,4849,1
1,217,location,(41.96766364582441,4851,1
1,218,address,5619+AC0-5621 w lawrence ave,4851,1
1,219,dbaname,smakosz inc,4851,1
1,220,location,(41.91767649798009,4900,1
0.5022511482,221,address,2003+AC0-2011 n western ave,4900,2
1,222,dbaname,lazos tacos,4900,1
1,223,location,(41.961499265953364,4978,1
0.5013706684,224,facilitytype,restaurant,4978,2
1,225,dbaname,chicago waldorf school,4978,1
1,226,location,(41.892249163400116,5044,1
1,227,facilitytype,restaurant,5044,1
1,228,dbaname,giordanos navy pier,5044,1
1,229,location,(41.878014487249544,5181,1
1,230,facilitytype,restaurant,5181,1
1,231,dbaname,gateway newstand,5181,1
1,232,location,(41.91767649798009,5286,1
0.5031002164,233,address,2003+AC0-2011 n western ave,5286,2
1,234,dbaname,lazos tacos,5286,1
1,235,location,(41.83827010545886,5359,1
1,236,address,420+AC0-422 w 31st st,5359,1
1,237,dbaname,chinese kitchen and sushi,5359,1
1,238,location,(41.73204913540182,5381,1
0.5032764673,239,address,8940+AC0-8944 s stony island ave,5381,1
1,240,dbaname,family den,5381,1
1,241,location,(41.77110726848157,5396,1
0.502758503,242,address,4531+AC0-4535 w marquette rd,5396,1
0.5034523606,243,dbaname,supermercado los cuates,5396,2
1,244,location,(41.8716986890444,5485,1
0.5026152134,245,address,805 s state st,5485,2
1,246,dbaname,lou malnatis pizzeria,5485,1
1,247,location,(41.93300409973139,5536,1
0.5020552874,248,address,420+AC0-422 w diversey pkwy,5536,2
1,249,dbaname,duffys tavern +ACY- grille,5536,1
1,250,location,(41.97192459527153,5552,1
1,251,facilitytype,restaurant,5552,1
1,252,dbaname,south+AC0-east asia center,5552,1
1,253,location,(41.75128530466005,5654,1
0.5025072098,254,address,522+AC0-524 e 79th st,5654,2
0.5020444989,255,dbaname,caribbean spice,5654,1
1,256,location,(41.88362128098054,5736,1
0.5027082562,257,facilitytype,bakery,5736,1
1,258,dbaname,sugar bliss cake boutique,5736,1
1,259,location,(41.87279886935482,5751,1
1,260,facilitytype,restaurant,5751,1
1,261,dbaname,chicago hilton +ACY- towers,5751,1
1,262,location,(41.83827010545886,5823,1
1,263,address,420+AC0-422 w 31st st,5823,1
1,264,dbaname,chinese kitchen and sushi,5823,1
1,265,location,(41.884187507127805,6012,1
1,266,facilitytype,restaurant,6012,1
1,267,dbaname,beavers coffee +ACY- donuts,6012,1
1,268,location,(41.884187507127805,6080,1
1,269,facilitytype,restaurant,6080,1
1,270,dbaname,beavers coffee +ACY- donuts,6080,1
1,271,location,(41.9977653535896,6111,1
1,272,address,2548+AC0-2550 w devon ave,6111,1
1,273,dbaname,mysore woodlands,6111,1
1,274,location,(41.74988142522215,6126,1
1,275,facilitytype,restaurant,6126,1
1,276,dbaname,pathways to learning,6126,1
1,277,location,(41.91477744637897,6139,1
0.5058169365,278,facilitytype,daycare (2 +AC0- 6 years),6139,1
1,279,dbaname,the chalkboard inc,6139,1
1,280,location,(41.91849213778706,6205,1
1,281,address,2008 n halsted st,6205,1
1,282,dbaname,subway,6205,1
1,283,location,(41.9845361933454,6274,1
1,284,address,5633+AC0-5635 n ashland ave,6274,1
1,285,dbaname,lalibela restaurant,6274,1
1,286,location,(41.83674601465663,6313,1
1,287,facilitytype,restaurant,6313,1
1,288,dbaname,panchos ice cream,6313,1
1,289,location,(42.00273166409286,6368,1
1,290,address,6727+AC0-6733 n olmsted ave,6368,1
1,291,dbaname,morettis,6368,1
1,292,location,(41.888096290381576,6473,1
1,293,facilitytype,restaurant,6473,1
1,294,dbaname,londonhouse hotel,6473,1
1,295,location,(41.89983492074242,6515,1
1,296,facilitytype,restaurant,6515,1
1,297,dbaname,waldorf astoria chicago,6515,1
1,298,location,(41.89896533484934,6620,1
0.5005414486,299,facilitytype,restaurant,6620,2
1,300,address,900 n north branch st,6620,1
1,301,dbaname,kendall college,6620,1
1,302,location,(41.892094136861786,6684,1
1,303,facilitytype,restaurant,6684,1
1,304,dbaname,completely nuts,6684,1
1,305,location,(41.892094136861786,6704,1
0.5005606413,306,facilitytype,restaurant,6704,2
1,307,dbaname,completely nuts,6704,1
1,308,location,(41.88188622746245,6775,1
1,309,facilitytype,restaurant,6775,1
1,310,dbaname,lloyds chicago restaurant,6775,1
1,311,location,(41.99798375025185,6790,1
0.5033431649,312,address,2032+AC0-2036 w devon ave,6790,1
1,313,dbaname,ghareeb nawaz restaurant,6790,1
1,314,location,(41.91849213778706,6848,1
1,315,address,2008 n halsted st,6848,1
1,316,dbaname,subway,6848,1
1,317,location,(41.7943165619035,6882,1
0.5023959875,318,address,305+AC0-307 e garfield,6882,1
1,319,dbaname,currency exchange cafe,6882,1
1,320,location,(41.92259746567477,6886,1
0.5020357966,321,address,2294+AC0-94 1/2 n milwaukee ave,6886,2
1,322,dbaname,cozy corner diner and pancake house,6886,1
1,323,location,(41.7943165619035,6887,1
0.5032450557,324,address,305+AC0-307 e garfield,6887,1
1,325,dbaname,currency exchange cafe,6887,1
1,326,location,(42.00273166409286,6890,1
1,327,address,6727+AC0-6733 n olmsted ave,6890,1
1,328,dbaname,morettis,6890,1
1,329,location,(41.92259746567477,6974,1
0.5028848648,330,address,2294+AC0-94 1/2 n milwaukee ave,6974,2
1,331,dbaname,cozy corner diner and pancake house,6974,1
1,332,location,(41.89896533484934,7060,1
0.5041182041,333,facilitytype,restaurant,7060,2
0.5000450015,334,address,900 n north branch,7060,1
0.5018552542,335,dbaname,kendall college,7060,2
1,336,location,(41.89896533484934,7080,1
0.3357805014,337,facilitytype,restaurant,7080,3
1,338,address,900 n north branch st,7080,1
1,339,dbaname,kendall college,7080,1
1,340,location,(41.99798375025185,7096,1
0.5041922331,341,address,2032+AC0-2036 w devon ave,7096,1
1,342,dbaname,ghareeb nawaz restaurant,7096,1
1,343,location,(41.931981578313795,7219,1
1,344,address,2815+AC0-2817 w diversey ave,7219,1
1,345,dbaname,l patron,7219,1
1,346,location,(41.87984160939149,7228,1
0.5057772994,347,facilitytype,daycare (2 +AC0- 6 years),7228,1
1,348,dbaname,intercultural montessori language school,7228,1
1,349,location,(41.888096290381576,7240,1
0.500619173,350,facilitytype,banquet/kitchen,7240,1
1,351,dbaname,londonhouse hotel,7240,1
1,352,location,(41.87984160939149,7249,1
0.3364757597,353,facilitytype,daycare (2 +AC0- 6 years),7249,1
1,354,dbaname,intercultural montessori language school,7249,1
1,355,location,(41.77139058907717,7298,1
1,356,address,4308+AC0-4310 w marquette rd,7298,1
1,357,dbaname,mis tacos mexican food,7298,1
1,358,location,(41.888096290381576,7320,1
1,359,facilitytype,restaurant,7320,1
1,360,dbaname,londonhouse hotel,7320,1
1,361,location,(41.888096290381576,7420,1
0.500619173,362,facilitytype,banquet/kitchen,7420,1
1,363,dbaname,londonhouse hotel,7420,1
1,364,location,(41.7943165619035,7473,1
0.5040941834,365,address,305+AC0-307 e garfield,7473,1
1,366,dbaname,currency exchange cafe,7473,1
1,367,location,(41.888096290381576,7492,1
1,368,facilitytype,restaurant,7492,1
1,369,dbaname,londonhouse hotel,7492,1
1,370,location,(41.888096290381576,7496,1
0.500619173,371,facilitytype,banquet/kitchen,7496,1
1,372,dbaname,londonhouse hotel,7496,1
1,373,location,(41.888096290381576,7498,1
1,374,facilitytype,restaurant,7498,1
1,375,dbaname,londonhouse hotel,7498,1
1,376,location,(41.7943165619035,7500,1
0.504943192,377,address,305+AC0-307 e garfield,7500,1
1,378,dbaname,currency exchange cafe,7500,1
1,379,location,(41.7943165619035,7512,1
1,380,address,305 e garfield blvd,7512,1
1,381,dbaname,currency exchange cafe,7512,1
1,382,location,(41.961499265953364,7829,1
0.5012874603,383,facilitytype,school,7829,1
1,384,dbaname,chicago waldorf school,7829,1
1,385,location,(41.88188622746245,7983,1
1,386,facilitytype,restaurant,7983,1
1,387,dbaname,lloyds chicago restaurant,7983,1
1,388,location,(41.85094352340354,8000,1
0.3365117311,389,facilitytype,daycare (2 +AC0- 6 years),8000,1
1,390,dbaname,pui tak christian school,8000,1
1,391,location,(41.7943165619035,8054,1
0.504943192,392,address,305+AC0-307 e garfield,8054,1
1,393,dbaname,currency exchange cafe,8054,1
1,394,location,(41.884083234870886,8360,1
0.505084753,395,facilitytype,daycare combo 1586,8360,1
1,396,dbaname,montessori academy of chicago i,8360,1
1,397,location,(41.88188622746245,8502,1
1,398,facilitytype,restaurant,8502,1
1,399,dbaname,lloyds chicago restaurant,8502,1
1,400,location,(41.80839591793109,8611,1
1,401,facilitytype,restaurant,8611,1
1,402,dbaname,bambi,8611,1
1,403,location,(41.878014487249544,8639,1
1,404,facilitytype,restaurant,8639,1
1,405,dbaname,gateway newstand,8639,1
1,406,location,(41.78027237989979,8748,1
1,407,address,717+AC0-719 e 63rd st,8748,1
1,408,dbaname,kidz creative concepts learning center,8748,1
1,409,location,(41.78027237989979,8757,1
0.5009047985,410,address,717+AC0-723 e 63rd st,8757,2
1,411,dbaname,kidz creative concepts learning center,8757,1
1,412,location,(41.655906736353224,8799,1
0.3371791244,413,facilitytype,daycare above and under 2 years,8799,2
1,414,dbaname,altgeld gardens daycare,8799,1
1,415,location,(41.80839591793109,8801,1
0.5001398325,416,facilitytype,push carts,8801,1
1,417,dbaname,bambi,8801,1
1,418,location,(41.80839591793109,8805,1
0.5002078414,419,facilitytype,restaurant,8805,2
1,420,dbaname,bambi,8805,1
1,421,location,(41.84467072147077,8855,1
1,422,address,2637 s throop st,8855,1
1,423,dbaname,helados mundos,8855,1
1,424,location,(41.884083234870886,8872,1
0.5047770739,425,facilitytype,school,8872,1
1,426,dbaname,montessori academy of chicago i,8872,1
1,427,location,(41.884083234870886,8875,1
0.3357220888,428,facilitytype,daycare combo 1586,8875,1
1,429,dbaname,montessori academy of chicago i,8875,1
1,430,location,(41.884083234870886,8884,1
0.5077425241,431,facilitytype,daycare combo 1586,8884,1
1,432,dbaname,montessori academy of chicago i,8884,1
1,433,location,(41.951064053085005,8912,1
1,434,address,3800+AC0-3804 n clark st,8912,1
1,435,dbaname,uncommon ground,8912,1
1,436,location,(41.84467072147077,8932,1
1,437,address,2637 s throop st,8932,1
1,438,dbaname,helados mundos,8932,1
1,439,location,(41.729071788192,9044,1
1,440,facilitytype,restaurant,9044,1
1,441,dbaname,moore house,9044,1
1,442,location,(41.91767649798009,9073,1
0.5039492846,443,address,2003+AC0-2011 n western ave,9073,2
1,444,dbaname,lazos tacos,9073,1
1,445,location,(41.943432313397565,9150,1
1,446,address,3400 n ashland ave,9150,1
1,447,dbaname,cafe el tapatio,9150,1
1,448,location,(41.943432313397565,9152,1
0.5006259084,449,address,3400+AC0-3402 n ashland ave,9152,2
1,450,dbaname,cafe el tapatio,9152,1
1,451,location,(41.943432313397565,9158,1
0.5014750361,452,address,3400+AC0-3402 n ashland ave,9158,2
1,453,dbaname,cafe el tapatio,9158,1
1,454,location,(41.884187507127805,9170,1
1,455,facilitytype,restaurant,9170,1
1,456,dbaname,beavers coffee +ACY- donuts,9170,1
1,457,location,(42.008536400868735,9265,1
1,458,address,11601 w touhy ave,9265,1
1,459,dbaname,host international inc,9265,1
1,460,location,(41.951064053085005,9405,1
1,461,address,3800+AC0-3804 n clark st,9405,1
1,462,dbaname,uncommon ground,9405,1
1,463,location,(41.93624830273888,9528,1
1,464,address,2945+AC0-2947 n broadway ave,9528,1
1,465,dbaname,pastoral,9528,1
1,466,location,(42.008536400868735,9598,1
1,467,address,11601 w touhy ave,9598,1
1,468,dbaname,host international inc,9598,1
1,469,location,(41.85094352340354,9625,1
0.505240202,470,facilitytype,school,9625,1
1,471,dbaname,pui tak christian school,9625,1
1,472,location,(41.931094868682656,9803,1
1,473,address,5805 w diversey ave,9803,1
1,474,dbaname,avenida del sabor,9803,1
1,475,location,(41.77868468007933,9835,1
0.5054174662,476,facilitytype,daycare (2 +AC0- 6 years),9835,1
1,477,dbaname,the learning circle,9835,1
1,478,location,(41.93575126195393,10053,1
1,479,address,3018+AC0-3020 n cicero ave,10053,1
1,480,dbaname,sol de mexico tierra azteca,10053,1
1,481,location,(41.99800008495619,10059,1
0.5055302978,482,facilitytype,daycare combo 1586,10059,1
1,483,dbaname,little kiddies inc.,10059,1
1,484,location,(41.99800008495619,10061,1
0.336370945,485,facilitytype,daycare combo 1586,10061,1
1,486,dbaname,little kiddies inc.,10061,1
1,487,location,(41.903372713964224,10231,1
1,488,address,1804+AC0-1806 w division st,10231,1
1,489,dbaname,smoke daddy,10231,1
1,490,location,(41.91795127107318,10376,1
0.5058140159,491,facilitytype,daycare above and under 2 years,10376,1
1,492,dbaname,the goddard school chicago,10376,1
1,493,location,(41.87532906210967,10455,1
1,494,address,3435 w van buren,10455,1
1,495,dbaname,rml chicago,10455,1
1,496,location,(41.87532906210967,10470,1
1,497,address,3435 w van buren,10470,1
1,498,dbaname,rml chicago,10470,1
1,499,location,(41.92793172691967,10584,1
0.5021955371,500,address,2555+AC0-2557 n pulaski rd,10584,1
1,501,dbaname,el cubanito,10584,1
1,502,location,(41.80839591793109,10621,1
0.5027979612,503,facilitytype,push carts,10621,1
1,504,dbaname,bambi,10621,1
1,505,location,(41.903372713964224,10667,1
1,506,address,1804+AC0-1806 w division st,10667,1
1,507,dbaname,smoke daddy,10667,1
1,508,location,(41.994458784776384,11045,1
0.5043364167,509,facilitytype,convenience,11045,1
1,510,dbaname,ins market,11045,1
1,511,location,(41.994458784776384,11153,1
0.5069942474,512,facilitytype,convenience,11153,1
1,513,dbaname,ins market,11153,1
1,514,location,(41.88458626715456,11247,1
0.5023211241,515,address,100 w randolph st ste c+AC0-19,11247,2
1,516,dbaname,dunkin donuts,11247,1
1,517,location,(41.93624830273888,11557,1
1,518,address,2945+AC0-2947 n broadway ave,11557,1
1,519,dbaname,pastoral,11557,1
1,520,location,(41.994458784776384,11633,1
0.5043287277,521,facilitytype,convenience,11633,1
1,522,dbaname,ins market,11633,1
1,523,location,(41.994458784776384,11636,1
0.5069942474,524,facilitytype,convenience,11636,1
1,525,dbaname,ins market,11636,1
1,526,location,(41.91767649798009,11658,1
0.5047983527,527,address,2003+AC0-2011 n western ave,11658,2
1,528,dbaname,lazos tacos,11658,1
1,529,location,(41.91767649798009,11662,1
0.5056474209,530,address,2003+AC0-2011 n western ave,11662,2
1,531,dbaname,lazos tacos,11662,1
1,532,location,(41.91767649798009,11679,1
1,533,address,2003+AC0-2009 n western ave,11679,1
1,534,dbaname,lazos tacos,11679,1
1,535,location,(41.89983492074242,11706,1
1,536,facilitytype,restaurant,11706,1
1,537,dbaname,waldorf astoria chicago,11706,1
1,538,location,(41.880225571810314,11780,1
1,539,facilitytype,restaurant,11780,1
1,540,dbaname,little folks cottage inc,11780,1
1,541,location,(41.77883224217794,11786,1
1,542,address,3816+AC0-3818 w 63rd st,11786,1
1,543,dbaname,la quebrada +ACM-5,11786,1
1,544,location,(41.92259746567477,11828,1
1,545,address,2294 1/2 n milwaukee ave,11828,1
1,546,dbaname,cozy corner diner and pancake house,11828,1
1,547,location,(41.994458784776384,12086,1
0.5043287277,548,facilitytype,convenience,12086,1
1,549,dbaname,ins market,12086,1
1,550,location,(41.994458784776384,12091,1
0.5069942474,551,facilitytype,convenience,12091,1
1,552,dbaname,ins market,12091,1
1,553,location,(41.88458626715456,12254,1
1,554,address,100 w randolph st,12254,1
1,555,dbaname,dunkin donuts,12254,1
1,556,location,(41.95453268893165,12739,1
1,557,address,4000+AC0-4004 n sheridan rd,12739,1
1,558,dbaname,holiday club,12739,1
1,559,location,(42.00273166409286,12850,1
1,560,address,6727+AC0-6733 n olmsted ave,12850,1
1,561,dbaname,morettis,12850,1
1,562,location,(41.998008500459655,12970,1
0.5053185821,563,facilitytype,daycare (2 +AC0- 6 years),12970,1
1,564,dbaname,out on faith learning center,12970,1
1,565,location,(42.00273166409286,12971,1
1,566,address,6727+AC0-6733 n olmsted ave,12971,1
1,567,dbaname,morettis,12971,1
1,568,location,(41.998008500459655,12975,1
0.3362111151,569,facilitytype,daycare (2 +AC0- 6 years),12975,1
1,570,dbaname,out on faith learning center,12975,1
1,571,location,(41.88183546590967,13049,1
0.5013368726,572,facilitytype,bakery,13049,1
1,573,dbaname,dunkin donuts,13049,1
1,574,location,(41.7943165619035,13324,1
1,575,address,305 e garfield blvd,13324,1
1,576,dbaname,currency exchange cafe,13324,1
1,577,location,(41.89983492074242,13458,1
1,578,facilitytype,restaurant,13458,1
1,579,dbaname,waldorf astoria chicago,13458,1
1,580,location,(41.89983492074242,13461,1
1,581,facilitytype,restaurant,13461,1
1,582,dbaname,waldorf astoria chicago,13461,1
1,583,location,(41.99496878030707,13499,1
1,584,address,6249+AC0-6251 n milwaukee,13499,1
1,585,dbaname,ings china king,13499,1
1,586,location,(41.95453268893165,13504,1
1,587,address,4000+AC0-4004 n sheridan rd,13504,1
1,588,dbaname,holiday club,13504,1
1,589,location,(41.75128530466005,13629,1
0.5021107793,590,address,522 e 79th st,13629,1
0.5030558705,591,dbaname,caribbean spice,13629,1
1,592,location,(41.88183546590967,13642,1
1,593,facilitytype,restaurant,13642,1
1,594,dbaname,dunkin donuts,13642,1
1,595,location,(41.75128530466005,13727,1
0.5029599071,596,address,522 e 79th st,13727,1
0.5030558705,597,dbaname,caribbean spice,13727,1
1,598,location,(41.7943165619035,13769,1
1,599,address,305 e garfield blvd,13769,1
1,600,dbaname,currency exchange cafe,13769,1
1,601,location,(41.884187507127805,13771,1
1,602,facilitytype,restaurant,13771,1
1,603,dbaname,beavers coffee +ACY- donuts,13771,1
1,604,location,(41.87655166174297,13805,1
1,605,address,815 w van buren,13805,1
1,606,dbaname,giordanos of greektown,13805,1
1,607,location,(41.99496878030707,13833,1
1,608,address,6249+AC0-6251 n milwaukee,13833,1
1,609,dbaname,ings china king,13833,1
1,610,location,(41.94002723561704,14008,1
1,611,address,958 +AC0- 960 w belmont ave,14008,1
1,612,dbaname,cheesies pub +ACY- grub,14008,1
0.5069530606,613,location,(41.70727358161855,14016,1
0.5032885075,614,address,2 w 103rd st,14016,2
1,615,dbaname,sky lake chinese kitchen,14016,1
1,616,location,(41.94002723561704,14147,1
1,617,address,958 +AC0- 960 w belmont ave,14147,1
1,618,dbaname,cheesies pub +ACY- grub,14147,1
1,619,location,(41.87279886935482,14301,1
1,620,facilitytype,restaurant,14301,1
1,621,dbaname,chicago hilton +ACY- towers,14301,1
1,622,location,(41.75128530466005,14349,1
